Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,lacks_WBP_human_orthologue_evidence,best_WBP_human_orthologue_lt_40pct_identity,best_WBP_human_orthologue_lt_40pct_identity_evidence
Wban_00508,ENSG00000100191,SLC5A4,ortholog_many2many,18.2432,16.3885,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SLC5A4",True,Best human orthologue in WormBase ParaSite has < 40% identity: SLC5A4 18.2432%
Wban_00509,ENSG00000170464,DNAJC18,ortholog_many2many,18.9655,12.2905,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: DNAJC18",True,Best human orthologue in WormBase ParaSite has < 40% identity: DNAJC18 18.9655%
Wban_00510,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00511,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00512,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00513,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00514,ENSG00000124217,MOCS3,ortholog_one2one,42.8922,38.0435,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: MOCS3",False,Best human orthologue found in WormBase Parasite has >= 40% identity: MOCS3 42.8922%
Wban_00515,ENSG00000144283,PKP4,ortholog_one2many,22.5443,23.4899,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PKP4",True,Best human orthologue in WormBase ParaSite has < 40% identity: PKP4 22.5443%
Wban_00516,ENSG00000104447,TRPS1,ortholog_many2many,20.5063,6.25966,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TRPS1",True,Best human orthologue in WormBase ParaSite has < 40% identity: TRPS1 20.5063%
Wban_00517,ENSG00000184432,COPB2,ortholog_one2one,54.2884,63.5762,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: COPB2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: COPB2 54.2884%
Wban_00518,ENSG00000175895,PLEKHF2,ortholog_one2one,54.1045,58.2329,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PLEKHF2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: PLEKHF2 54.1045%
Wban_00519,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00520,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00521,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00522,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00523,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00524,ENSG00000088320,REM1,ortholog_many2many,34.4086,21.4765,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: REM1",True,Best human orthologue in WormBase ParaSite has < 40% identity: REM1 34.4086%
Wban_00525,ENSG00000116489,CAPZA1,ortholog_one2many,50.1742,50.3497,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CAPZA1",False,Best human orthologue found in WormBase Parasite has >= 40% identity: CAPZA1 50.1742%
Wban_00526,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00527,ENSG00000137145,DENND4C,ortholog_one2many,35.5102,26.6599,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: DENND4C",True,Best human orthologue in WormBase ParaSite has < 40% identity: DENND4C 35.5102%
Wban_00528,ENSG00000138347,MYPN,ortholog_many2many,3.75221,19.3182,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: MYPN",True,Best human orthologue in WormBase ParaSite has < 40% identity: MYPN 3.75221%
Wban_00529,ENSG00000134108,ARL8B,ortholog_one2one,85.9459,85.4839,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ARL8B",False,Best human orthologue found in WormBase Parasite has >= 40% identity: ARL8B 85.9459%
Wban_00530,ENSG00000100426,ZBED4,ortholog_one2many,7.95455,2.9889,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ZBED4",True,Best human orthologue in WormBase ParaSite has < 40% identity: ZBED4 7.95455%
Wban_00531,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00532,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00533,ENSG00000131381,RBSN,ortholog_one2one,24.5704,18.2398,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RBSN",True,Best human orthologue in WormBase ParaSite has < 40% identity: RBSN 24.5704%
Wban_00534,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00535,ENSG00000011143,MKS1,ortholog_one2one,18.0952,16.9946,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: MKS1",True,Best human orthologue in WormBase ParaSite has < 40% identity: MKS1 18.0952%
Wban_00536,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00537,ENSG00000124333,VAMP7,ortholog_many2many,32.7103,15.9091,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: VAMP7",True,Best human orthologue in WormBase ParaSite has < 40% identity: VAMP7 32.7103%
Wban_00538,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00539,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00540,ENSG00000108669,CYTH1,ortholog_one2one,52.4051,52.0101,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CYTH1",False,Best human orthologue found in WormBase Parasite has >= 40% identity: CYTH1 52.4051%
Wban_00541,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00542,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00543,ENSG00000186866,POFUT2,ortholog_one2one,39.1685,41.7249,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: POFUT2",True,Best human orthologue in WormBase ParaSite has < 40% identity: POFUT2 39.1685%
Wban_00544,ENSG00000140988,RPS2,ortholog_one2one,78.5185,72.3549,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RPS2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: RPS2 78.5185%
Wban_00545,ENSG00000149428,HYOU1,ortholog_one2one,32.4242,32.1321,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: HYOU1",True,Best human orthologue in WormBase ParaSite has < 40% identity: HYOU1 32.4242%
Wban_00546,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00547,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00548,ENSG00000168952,STXBP6,ortholog_one2many,5.79196,23.3333,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: STXBP6",True,Best human orthologue in WormBase ParaSite has < 40% identity: STXBP6 5.79196%
Wban_00549,ENSG00000167904,TMEM68,ortholog_one2one,34.6437,43.5185,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TMEM68",True,Best human orthologue in WormBase ParaSite has < 40% identity: TMEM68 34.6437%
Wban_00550,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00551,ENSG00000142684,ZNF593,ortholog_one2one,36.4706,23.1343,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ZNF593",True,Best human orthologue in WormBase ParaSite has < 40% identity: ZNF593 36.4706%
Wban_00552,ENSG00000177150,FAM210A,ortholog_one2one,18.6312,18.0147,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: FAM210A",True,Best human orthologue in WormBase ParaSite has < 40% identity: FAM210A 18.6312%
Wban_00553,ENSG00000180879,SSR4,ortholog_one2one,32.9341,31.7919,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SSR4",True,Best human orthologue in WormBase ParaSite has < 40% identity: SSR4 32.9341%
Wban_00554,ENSG00000158793,NIT1,ortholog_one2one,29.9127,41.896,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NIT1",True,Best human orthologue in WormBase ParaSite has < 40% identity: NIT1 29.9127%
Wban_00555,ENSG00000164574,GALNT10,ortholog_many2many,38.3886,40.2985,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: GALNT10",True,Best human orthologue in WormBase ParaSite has < 40% identity: GALNT10 38.3886%
Wban_00556,ENSG00000112333,NR2E1,ortholog_one2one,36.7601,30.6494,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NR2E1",True,Best human orthologue in WormBase ParaSite has < 40% identity: NR2E1 36.7601%
Wban_00557,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00558,ENSG00000197355,UAP1L1,ortholog_one2many,36.6953,33.7278,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: UAP1L1",True,Best human orthologue in WormBase ParaSite has < 40% identity: UAP1L1 36.6953%
Wban_00559,ENSG00000075415,SLC25A3,ortholog_one2one,65.2422,63.4349,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SLC25A3",False,Best human orthologue found in WormBase Parasite has >= 40% identity: SLC25A3 65.2422%
Wban_00560,ENSG00000007541,PIGQ,ortholog_one2one,34.902,15.3184,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PIGQ",True,Best human orthologue in WormBase ParaSite has < 40% identity: PIGQ 34.902%
Wban_00561,ENSG00000147123,NDUFB11,ortholog_one2one,16.7598,19.6078,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NDUFB11",True,Best human orthologue in WormBase ParaSite has < 40% identity: NDUFB11 16.7598%
Wban_00562,ENSG00000111348,ARHGDIB,ortholog_one2many,47.9592,46.7662,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ARHGDIB",False,Best human orthologue found in WormBase Parasite has >= 40% identity: ARHGDIB 47.9592%
Wban_00563,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00564,ENSG00000185624,P4HB,ortholog_one2many,58.6481,58.0709,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: P4HB",False,Best human orthologue found in WormBase Parasite has >= 40% identity: P4HB 58.6481%
Wban_00565,ENSG00000198863,RUNDC1,ortholog_one2one,34.5865,30.0163,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RUNDC1",True,Best human orthologue in WormBase ParaSite has < 40% identity: RUNDC1 34.5865%
Wban_00566,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00567,ENSG00000141198,TOM1L1,ortholog_many2many,27.088,25.2101,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TOM1L1",True,Best human orthologue in WormBase ParaSite has < 40% identity: TOM1L1 27.088%
Wban_00568,ENSG00000188986,NELFB,ortholog_one2one,27.0358,26.4331,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NELFB",True,Best human orthologue in WormBase ParaSite has < 40% identity: NELFB 27.0358%
Wban_00569,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00570,ENSG00000168282,MGAT2,ortholog_one2one,34.1304,35.123,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: MGAT2",True,Best human orthologue in WormBase ParaSite has < 40% identity: MGAT2 34.1304%
Wban_00571,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00572,ENSG00000176407,KCMF1,ortholog_one2one,8.46813,23.3596,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: KCMF1",True,Best human orthologue in WormBase ParaSite has < 40% identity: KCMF1 8.46813%
Wban_00573,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00574,ENSG00000108091,CCDC6,ortholog_one2one,24.6777,28.27,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CCDC6",True,Best human orthologue in WormBase ParaSite has < 40% identity: CCDC6 24.6777%
Wban_00575,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00576,ENSG00000163646,CLRN1,ortholog_one2many,19.0045,18.1034,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CLRN1",True,Best human orthologue in WormBase ParaSite has < 40% identity: CLRN1 19.0045%
Wban_00577,ENSG00000147459,DOCK5,ortholog_many2many,27.0879,26.3636,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: DOCK5",True,Best human orthologue in WormBase ParaSite has < 40% identity: DOCK5 27.0879%
Wban_00578,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00579,ENSG00000166224,SGPL1,ortholog_one2many,40.2154,39.4366,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SGPL1",False,Best human orthologue found in WormBase Parasite has >= 40% identity: SGPL1 40.2154%
Wban_00580,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00581,ENSG00000188191,PRKAR1B,ortholog_one2one,51.7906,49.3438,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PRKAR1B",False,Best human orthologue found in WormBase Parasite has >= 40% identity: PRKAR1B 51.7906%
Wban_00582,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00583,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00584,ENSG00000145147,SLIT2,ortholog_many2many,40.0141,37.2139,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SLIT2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: SLIT2 40.0141%
Wban_00585,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00586,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00587,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00588,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00589,ENSG00000183853,KIRREL1,ortholog_many2many,11.7973,19.683,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: KIRREL1",True,Best human orthologue in WormBase ParaSite has < 40% identity: KIRREL1 11.7973%
Wban_00590,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00591,ENSG00000148143,ZNF462,ortholog_one2many,19.59,3.43176,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ZNF462",True,Best human orthologue in WormBase ParaSite has < 40% identity: ZNF462 19.59%
Wban_00592,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_00593,ENSG00000187942,LDLRAD2,ortholog_one2many,7.52941,11.7647,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: LDLRAD2",True,Best human orthologue in WormBase ParaSite has < 40% identity: LDLRAD2 7.52941%
Wban_00594,ENSG00000112697,TMEM30A,ortholog_one2many,44.1096,44.5983,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TMEM30A",False,Best human orthologue found in WormBase Parasite has >= 40% identity: TMEM30A 44.1096%
Wban_00595,ENSG00000109534,GAR1,ortholog_one2one,44.9153,48.8479,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: GAR1",False,Best human orthologue found in WormBase Parasite has >= 40% identity: GAR1 44.9153%
