Genome project,Gene stable ID,Transcript stable ID,Protein stable ID,Human gene stable ID,Human gene name,Human protein stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene name,Caenorhabditis elegans (PRJNA13758) [WS290] protein stable ID
wuchereria_bancrofti_prjna275548,Wban_06077,mrna-Wban_06077,mrna-Wban_06077,,,,WBGene00016809,C50D2.6,C50D2.6a.1
wuchereria_bancrofti_prjna275548,Wban_06081,mrna-Wban_06081,mrna-Wban_06081,,,,WBGene00010742,clc-6,K10D6.2b.1
wuchereria_bancrofti_prjna275548,Wban_06082,mrna-Wban_06082,mrna-Wban_06082,,,,WBGene00010741,lgc-49,K10D6.1.1
wuchereria_bancrofti_prjna275548,Wban_06085,mrna-Wban_06085,mrna-Wban_06085,,,,WBGene00017339,mfsd-10,F10D7.2.1
wuchereria_bancrofti_prjna275548,Wban_06092,mrna-Wban_06092,mrna-Wban_06092,,,,WBGene00013677,yars-1,Y105E8A.19.1
wuchereria_bancrofti_prjna275548,Wban_06098,mrna-Wban_06098,mrna-Wban_06098,,,,WBGene00001719,grl-10,C26F1.5.1
wuchereria_bancrofti_prjna275548,Wban_06099,mrna-Wban_06099,mrna-Wban_06099,,,,WBGene00008300,C54D10.5,C54D10.5.1
wuchereria_bancrofti_prjna275548,Wban_06100,mrna-Wban_06100,mrna-Wban_06100,,,,WBGene00008300,C54D10.5,C54D10.5.1
wuchereria_bancrofti_prjna275548,Wban_06106,mrna-Wban_06106,mrna-Wban_06106,,,,WBGene00012854,Y44A6D.3,Y44A6D.3b.1
wuchereria_bancrofti_prjna275548,Wban_06112,mrna-Wban_06112,mrna-Wban_06112,,,,WBGene00008232,C50F4.4,C50F4.4.1
wuchereria_bancrofti_prjna275548,Wban_06113,mrna-Wban_06113,mrna-Wban_06113,,,,WBGene00021451,mltn-8,Y39D8B.3.1
wuchereria_bancrofti_prjna275548,Wban_06113,mrna-Wban_06113,mrna-Wban_06113,,,,WBGene00021450,mltn-6,Y39D8B.2.1
wuchereria_bancrofti_prjna275548,Wban_06113,mrna-Wban_06113,mrna-Wban_06113,,,,WBGene00021449,mltn-7,Y39D8B.1a.1
wuchereria_bancrofti_prjna275548,Wban_06115,mrna-Wban_06115,mrna-Wban_06115,,,,WBGene00021451,mltn-8,Y39D8B.3.1
wuchereria_bancrofti_prjna275548,Wban_06115,mrna-Wban_06115,mrna-Wban_06115,,,,WBGene00021450,mltn-6,Y39D8B.2.1
wuchereria_bancrofti_prjna275548,Wban_06115,mrna-Wban_06115,mrna-Wban_06115,,,,WBGene00021449,mltn-7,Y39D8B.1a.1
wuchereria_bancrofti_prjna275548,Wban_06117,mrna-Wban_06117,mrna-Wban_06117,,,,WBGene00003567,ncx-2,C10G8.5a.1
wuchereria_bancrofti_prjna275548,Wban_06122,mrna-Wban_06122,mrna-Wban_06122,,,,WBGene00022812,uvs-1,ZK742.2.1
wuchereria_bancrofti_prjna275548,Wban_06125,mrna-Wban_06125,mrna-Wban_06125,,,,WBGene00022287,Y75B7AR.1,Y75B7AR.1.1
wuchereria_bancrofti_prjna275548,Wban_06132,mrna-Wban_06132,mrna-Wban_06132,,,,WBGene00012296,spe-46,W06D4.2.2
wuchereria_bancrofti_prjna275548,Wban_06144,mrna-Wban_06144,mrna-Wban_06144,,,,WBGene00006994,zyg-9,F22B5.7.1
wuchereria_bancrofti_prjna275548,Wban_06151,mrna-Wban_06151,mrna-Wban_06151,,,,WBGene00002241,kup-1,F10C2.2.1
wuchereria_bancrofti_prjna275548,Wban_06161,mrna-Wban_06161,mrna-Wban_06161,,,,WBGene00010375,H09F14.1,H09F14.1b.1
wuchereria_bancrofti_prjna275548,Wban_06175,mrna-Wban_06175,mrna-Wban_06175,,,,WBGene00007929,dmd-10,C34D1.1.1
wuchereria_bancrofti_prjna275548,Wban_06181,mrna-Wban_06181,mrna-Wban_06181,,,,WBGene00018999,F57B9.8,F57B9.8.1
wuchereria_bancrofti_prjna275548,Wban_06181,mrna-Wban_06181,mrna-Wban_06181,,,,WBGene00002208,kin-26,T06C10.6.1
wuchereria_bancrofti_prjna275548,Wban_06193,mrna-Wban_06193,mrna-Wban_06193,,,,WBGene00004328,rdy-2,F53F4.6a.1
wuchereria_bancrofti_prjna275548,Wban_06195,mrna-Wban_06195,mrna-Wban_06195,,,,WBGene00010884,M7.8,M7.8.1
wuchereria_bancrofti_prjna275548,Wban_06195,mrna-Wban_06195,mrna-Wban_06195,,,,WBGene00020941,W02D7.5,W02D7.5.1
wuchereria_bancrofti_prjna275548,Wban_06195,mrna-Wban_06195,mrna-Wban_06195,,,,WBGene00011042,R05H10.1,R05H10.1.1
wuchereria_bancrofti_prjna275548,Wban_06195,mrna-Wban_06195,mrna-Wban_06195,,,,WBGene00020940,W02D7.4,W02D7.4.1
wuchereria_bancrofti_prjna275548,Wban_06195,mrna-Wban_06195,mrna-Wban_06195,,,,WBGene00010887,M7.12,M7.12.1
wuchereria_bancrofti_prjna275548,Wban_06195,mrna-Wban_06195,mrna-Wban_06195,,,,WBGene00011046,R05H10.7,R05H10.7.1
wuchereria_bancrofti_prjna275548,Wban_06196,mrna-Wban_06196,mrna-Wban_06196,,,,WBGene00021451,mltn-8,Y39D8B.3.1
wuchereria_bancrofti_prjna275548,Wban_06196,mrna-Wban_06196,mrna-Wban_06196,,,,WBGene00021450,mltn-6,Y39D8B.2.1
wuchereria_bancrofti_prjna275548,Wban_06196,mrna-Wban_06196,mrna-Wban_06196,,,,WBGene00021449,mltn-7,Y39D8B.1a.1
wuchereria_bancrofti_prjna275548,Wban_06202,mrna-Wban_06202,mrna-Wban_06202,,,,WBGene00016619,C43H6.6,C43H6.6.1
wuchereria_bancrofti_prjna275548,Wban_06206,mrna-Wban_06206,mrna-Wban_06206,,,,WBGene00007592,C14H10.2,C14H10.2a.1
wuchereria_bancrofti_prjna275548,Wban_06207,mrna-Wban_06207,mrna-Wban_06207,,,,WBGene00000496,chs-1,T25G3.2.1
wuchereria_bancrofti_prjna275548,Wban_06221,mrna-Wban_06221,mrna-Wban_06221,,,,WBGene00019272,H42K12.3,H42K12.3.3
wuchereria_bancrofti_prjna275548,Wban_06226,mrna-Wban_06226,mrna-Wban_06226,,,,WBGene00009926,noah-2,F52B11.3.1
wuchereria_bancrofti_prjna275548,Wban_06237,mrna-Wban_06237,mrna-Wban_06237,,,,WBGene00002125,inx-3,F22F4.2.1
wuchereria_bancrofti_prjna275548,Wban_06241,mrna-Wban_06241,mrna-Wban_06241,,,,WBGene00019160,nlp-49,H05L03.3.1
wuchereria_bancrofti_prjna275548,Wban_06242,mrna-Wban_06242,mrna-Wban_06242,,,,WBGene00015356,tag-278,C02F12.7.1
wuchereria_bancrofti_prjna275548,Wban_06247,mrna-Wban_06247,mrna-Wban_06247,,,,WBGene00012826,dyf-19,Y43F8C.4.1
wuchereria_bancrofti_prjna275548,Wban_06251,mrna-Wban_06251,mrna-Wban_06251,,,,WBGene00006747,unc-7,R07D5.1d.1
wuchereria_bancrofti_prjna275548,Wban_06261,mrna-Wban_06261,mrna-Wban_06261,,,,WBGene00235340,C45G7.13,C45G7.13.3
wuchereria_bancrofti_prjna275548,Wban_06273,mrna-Wban_06273,mrna-Wban_06273,,,,WBGene00020499,mrps-18.C,T14B4.2.1
wuchereria_bancrofti_prjna275548,Wban_06279,mrna-Wban_06279,mrna-Wban_06279,,,,WBGene00003104,mab-7,ZC13.4.1
wuchereria_bancrofti_prjna275548,Wban_06281,mrna-Wban_06281,mrna-Wban_06281,,,,WBGene00007878,C33A11.2,C33A11.2.1
wuchereria_bancrofti_prjna275548,Wban_06285,mrna-Wban_06285,mrna-Wban_06285,,,,WBGene00004357,rho-1,Y51H4A.3a.1
wuchereria_bancrofti_prjna275548,Wban_06291,mrna-Wban_06291,mrna-Wban_06291,,,,WBGene00008647,F10C2.7,F10C2.7.1
wuchereria_bancrofti_prjna275548,Wban_06295,mrna-Wban_06295,mrna-Wban_06295,,,,WBGene00010351,cbd-1,H02I12.1.1
wuchereria_bancrofti_prjna275548,Wban_06303,mrna-Wban_06303,mrna-Wban_06303,,,,WBGene00003554,nas-38,F57C12.1.1
wuchereria_bancrofti_prjna275548,Wban_06314,mrna-Wban_06314,mrna-Wban_06314,,,,WBGene00017537,F17A9.5,F17A9.5.1
wuchereria_bancrofti_prjna275548,Wban_06314,mrna-Wban_06314,mrna-Wban_06314,,,,WBGene00022267,Y73C8C.10,Y73C8C.10.1
wuchereria_bancrofti_prjna275548,Wban_06314,mrna-Wban_06314,mrna-Wban_06314,,,,WBGene00020394,T10B5.8,T10B5.8.1
wuchereria_bancrofti_prjna275548,Wban_06314,mrna-Wban_06314,mrna-Wban_06314,,,,WBGene00022813,ZK742.3,ZK742.3.1
wuchereria_bancrofti_prjna275548,Wban_06314,mrna-Wban_06314,mrna-Wban_06314,,,,WBGene00022814,ZK742.4,ZK742.4.1
wuchereria_bancrofti_prjna275548,Wban_06320,mrna-Wban_06320,mrna-Wban_06320,,,,WBGene00004265,qui-1,Y45F10B.10a.1
wuchereria_bancrofti_prjna275548,Wban_06321,mrna-Wban_06321,mrna-Wban_06321,,,,WBGene00012875,Y45F10B.13,Y45F10B.13a.1
wuchereria_bancrofti_prjna275548,Wban_06323,mrna-Wban_06323,mrna-Wban_06323,,,,WBGene00017644,exc-9,F20D12.5.1
wuchereria_bancrofti_prjna275548,Wban_06326,mrna-Wban_06326,mrna-Wban_06326,,,,WBGene00009288,F31C3.6,F31C3.6a.1
wuchereria_bancrofti_prjna275548,Wban_06333,mrna-Wban_06333,mrna-Wban_06333,,,,WBGene00008957,glb-13,F19H6.2.1
wuchereria_bancrofti_prjna275548,Wban_06335,mrna-Wban_06335,mrna-Wban_06335,,,,WBGene00010448,K01A6.6,K01A6.6b.1
wuchereria_bancrofti_prjna275548,Wban_06340,mrna-Wban_06340,mrna-Wban_06340,,,,WBGene00006693,twk-43,F32H5.7a.1
wuchereria_bancrofti_prjna275548,Wban_06352,mrna-Wban_06352,mrna-Wban_06352,,,,WBGene00019538,K08D12.4,K08D12.4.1
wuchereria_bancrofti_prjna275548,Wban_06356,mrna-Wban_06356,mrna-Wban_06356,,,,WBGene00004221,ptr-6,C54A12.1.1
wuchereria_bancrofti_prjna275548,Wban_06359,mrna-Wban_06359,mrna-Wban_06359,,,,WBGene00004221,ptr-6,C54A12.1.1
wuchereria_bancrofti_prjna275548,Wban_06366,mrna-Wban_06366,mrna-Wban_06366,,,,WBGene00021006,dct-9,W03F11.3.1
wuchereria_bancrofti_prjna275548,Wban_06367,mrna-Wban_06367,mrna-Wban_06367,,,,WBGene00000800,cars-1,Y23H5A.7c.1
wuchereria_bancrofti_prjna275548,Wban_06379,mrna-Wban_06379,mrna-Wban_06379,,,,WBGene00020029,R12C12.9,R12C12.9a.1
wuchereria_bancrofti_prjna275548,Wban_06386,mrna-Wban_06386,mrna-Wban_06386,,,,WBGene00012993,dmsr-3,Y48C3A.11.1
wuchereria_bancrofti_prjna275548,Wban_06408,mrna-Wban_06408,mrna-Wban_06408,,,,WBGene00007014,mdt-10,T09A5.6.1
wuchereria_bancrofti_prjna275548,Wban_06409,mrna-Wban_06409,mrna-Wban_06409,,,,WBGene00011634,T09A5.5,T09A5.5.1
wuchereria_bancrofti_prjna275548,Wban_06412,mrna-Wban_06412,mrna-Wban_06412,,,,WBGene00017559,mpz-3,F18C5.4.1
wuchereria_bancrofti_prjna275548,Wban_06412,mrna-Wban_06412,mrna-Wban_06412,,,,WBGene00013085,mpz-6,Y51B9A.3.1
wuchereria_bancrofti_prjna275548,Wban_06414,mrna-Wban_06414,mrna-Wban_06414,,,,WBGene00003997,pgp-3,ZK455.7.1
wuchereria_bancrofti_prjna275548,Wban_06418,mrna-Wban_06418,mrna-Wban_06418,,,,WBGene00011928,cutl-12,T22C8.7a.1
wuchereria_bancrofti_prjna275548,Wban_06433,mrna-Wban_06433,mrna-Wban_06433,,,,WBGene00017924,mrps-21,F29B9.10.1
wuchereria_bancrofti_prjna275548,Wban_06438,mrna-Wban_06438,mrna-Wban_06438,,,,WBGene00021941,lgc-33,Y55F3BR.4a.1
wuchereria_bancrofti_prjna275548,Wban_06441,mrna-Wban_06441,mrna-Wban_06441,,,,WBGene00008640,F10B5.3,F10B5.3.1
wuchereria_bancrofti_prjna275548,Wban_06457,mrna-Wban_06457,mrna-Wban_06457,,,,WBGene00017123,maoc-1,E04F6.3.1
wuchereria_bancrofti_prjna275548,Wban_06458,mrna-Wban_06458,mrna-Wban_06458,,,,WBGene00023420,C26D10.7,C26D10.7.1
wuchereria_bancrofti_prjna275548,Wban_06458,mrna-Wban_06458,mrna-Wban_06458,,,,WBGene00001159,eff-1,C26D10.5a.1
wuchereria_bancrofti_prjna275548,Wban_06464,mrna-Wban_06464,mrna-Wban_06464,,,,WBGene00018270,eas-1,F41C3.4.1
wuchereria_bancrofti_prjna275548,Wban_06470,mrna-Wban_06470,mrna-Wban_06470,,,,WBGene00008455,E02H1.1,E02H1.1.1
wuchereria_bancrofti_prjna275548,Wban_06471,mrna-Wban_06471,mrna-Wban_06471,,,,WBGene00004382,rnh-1.0,F59A6.6c.1
wuchereria_bancrofti_prjna275548,Wban_06489,mrna-Wban_06489,mrna-Wban_06489,,,,WBGene00000851,cut-1,C47G2.1.1
wuchereria_bancrofti_prjna275548,Wban_06489,mrna-Wban_06489,mrna-Wban_06489,,,,WBGene00009041,cut-3,F22B5.3.1
wuchereria_bancrofti_prjna275548,Wban_06508,mrna-Wban_06508,mrna-Wban_06508,,,,WBGene00020010,R11G1.1,R11G1.1.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00008297,cdr-3,C54D10.2.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00010473,hrg-2,K01D12.14.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00010470,cdr-4,K01D12.11.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00010471,cdr-6,K01D12.12.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00000412,cdr-1,F35E8.11.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00008296,cdr-2,C54D10.1.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00016116,C25H3.7,C25H3.7a.1
wuchereria_bancrofti_prjna275548,Wban_06511,mrna-Wban_06511,mrna-Wban_06511,,,,WBGene00010472,cdr-7,K01D12.13b.1
wuchereria_bancrofti_prjna275548,Wban_06514,mrna-Wban_06514,mrna-Wban_06514,,,,WBGene00006452,heh-1,R148.6.1
wuchereria_bancrofti_prjna275548,Wban_06524,mrna-Wban_06524,mrna-Wban_06524,,,,WBGene00195239,ZK1127.13,ZK1127.13.1
wuchereria_bancrofti_prjna275548,Wban_06551,mrna-Wban_06551,mrna-Wban_06551,,,,WBGene00185067,Y54G11A.17,Y54G11A.17.1
wuchereria_bancrofti_prjna275548,Wban_06552,mrna-Wban_06552,mrna-Wban_06552,,,,WBGene00018872,tex-2,F55C12.5b.1
wuchereria_bancrofti_prjna275548,Wban_06556,mrna-Wban_06556,mrna-Wban_06556,,,,WBGene00008965,mltn-10,F19H8.5.1
wuchereria_bancrofti_prjna275548,Wban_06556,mrna-Wban_06556,mrna-Wban_06556,,,,WBGene00008964,mltn-9,F19H8.4.1
wuchereria_bancrofti_prjna275548,Wban_06558,mrna-Wban_06558,mrna-Wban_06558,,,,WBGene00006956,wrt-10,ZK1290.8.1
wuchereria_bancrofti_prjna275548,Wban_06568,mrna-Wban_06568,mrna-Wban_06568,,,,WBGene00007375,C06C3.4,C06C3.4.1
wuchereria_bancrofti_prjna275548,Wban_06573,mrna-Wban_06573,mrna-Wban_06573,,,,WBGene00003618,nhr-19,E02H1.7.1
wuchereria_bancrofti_prjna275548,Wban_06575,mrna-Wban_06575,mrna-Wban_06575,,,,WBGene00007063,2L52.1,2L52.1a.1
wuchereria_bancrofti_prjna275548,Wban_06585,mrna-Wban_06585,mrna-Wban_06585,,,,WBGene00017895,vrk-1,F28B12.3.1
wuchereria_bancrofti_prjna275548,Wban_06589,mrna-Wban_06589,mrna-Wban_06589,,,,WBGene00012179,W01D2.1,W01D2.1.1
wuchereria_bancrofti_prjna275548,Wban_06589,mrna-Wban_06589,mrna-Wban_06589,,,,WBGene00004451,rpl-37,C54C6.1.1
wuchereria_bancrofti_prjna275548,Wban_06593,mrna-Wban_06593,mrna-Wban_06593,,,,WBGene00011662,T09F3.2,T09F3.2.1
wuchereria_bancrofti_prjna275548,Wban_06601,mrna-Wban_06601,mrna-Wban_06601,,,,WBGene00006660,twk-5,B0334.2.1
wuchereria_bancrofti_prjna275548,Wban_06606,mrna-Wban_06606,mrna-Wban_06606,,,,WBGene00020502,T14B4.8,T14B4.8b.1
wuchereria_bancrofti_prjna275548,Wban_06612,mrna-Wban_06612,mrna-Wban_06612,,,,WBGene00006658,twk-3,M110.2.1
wuchereria_bancrofti_prjna275548,Wban_06617,mrna-Wban_06617,mrna-Wban_06617,,,,WBGene00008459,mrpl-53,E02H1.8.1
wuchereria_bancrofti_prjna275548,Wban_06618,mrna-Wban_06618,mrna-Wban_06618,,,,WBGene00016184,glb-9,C28F5.2d.1
wuchereria_bancrofti_prjna275548,Wban_06620,mrna-Wban_06620,mrna-Wban_06620,,,,WBGene00008482,cut-4,E04D5.3.1
wuchereria_bancrofti_prjna275548,Wban_06629,mrna-Wban_06629,mrna-Wban_06629,,,,WBGene00019426,cutl-16,K06A1.3.1
wuchereria_bancrofti_prjna275548,Wban_06633,mrna-Wban_06633,mrna-Wban_06633,,,,WBGene00020479,T13C2.3,T13C2.3b.1
wuchereria_bancrofti_prjna275548,Wban_06669,mrna-Wban_06669,mrna-Wban_06669,,,,WBGene00013210,Y54G9A.7,Y54G9A.7.1
wuchereria_bancrofti_prjna275548,Wban_06672,mrna-Wban_06672,mrna-Wban_06672,,,,WBGene00004210,ptc-3,Y110A2AL.8c.1
wuchereria_bancrofti_prjna275548,Wban_06674,mrna-Wban_06674,mrna-Wban_06674,,,,WBGene00000851,cut-1,C47G2.1.1
wuchereria_bancrofti_prjna275548,Wban_06674,mrna-Wban_06674,mrna-Wban_06674,,,,WBGene00009041,cut-3,F22B5.3.1
wuchereria_bancrofti_prjna275548,Wban_06689,mrna-Wban_06689,mrna-Wban_06689,,,,WBGene00000135,amt-3,M195.3.1
wuchereria_bancrofti_prjna275548,Wban_06697,mrna-Wban_06697,mrna-Wban_06697,,,,WBGene00020836,lgc-34,T27A1.4.1
wuchereria_bancrofti_prjna275548,Wban_06708,mrna-Wban_06708,mrna-Wban_06708,,,,WBGene00015942,osta-2,C18A3.4a.1
wuchereria_bancrofti_prjna275548,Wban_06710,mrna-Wban_06710,mrna-Wban_06710,,,,WBGene00077658,M106.8,M106.8.1
wuchereria_bancrofti_prjna275548,Wban_06721,mrna-Wban_06721,mrna-Wban_06721,,,,WBGene00012457,acbp-6,Y17G7B.1.1
wuchereria_bancrofti_prjna275548,Wban_06731,mrna-Wban_06731,mrna-Wban_06731,,,,WBGene00015795,C15F1.2,C15F1.2.1
wuchereria_bancrofti_prjna275548,Wban_06733,mrna-Wban_06733,mrna-Wban_06733,,,,WBGene00011580,ddx-19,T07D4.4a.1
wuchereria_bancrofti_prjna275548,Wban_06734,mrna-Wban_06734,mrna-Wban_06734,,,,WBGene00019203,ttr-47,H14N18.3.1
wuchereria_bancrofti_prjna275548,Wban_06735,mrna-Wban_06735,mrna-Wban_06735,,,,WBGene00017374,ttr-41,F10G7.11.1
wuchereria_bancrofti_prjna275548,Wban_06738,mrna-Wban_06738,mrna-Wban_06738,,,,WBGene00004208,ptc-1,ZK675.1a.1
wuchereria_bancrofti_prjna275548,Wban_06741,mrna-Wban_06741,mrna-Wban_06741,,,,WBGene00013321,Y57G11C.31,Y57G11C.31.2
wuchereria_bancrofti_prjna275548,Wban_06741,mrna-Wban_06741,mrna-Wban_06741,,,,WBGene00013007,Y48E1B.8,Y48E1B.8.1
wuchereria_bancrofti_prjna275548,Wban_06748,mrna-Wban_06748,mrna-Wban_06748,,,,WBGene00000655,col-79,C09G5.3.1
wuchereria_bancrofti_prjna275548,Wban_06765,mrna-Wban_06765,mrna-Wban_06765,,,,WBGene00017745,F23F1.4,F23F1.4.1
wuchereria_bancrofti_prjna275548,Wban_06766,mrna-Wban_06766,mrna-Wban_06766,,,,WBGene00020914,sulp-6,W01B11.2a.1
wuchereria_bancrofti_prjna275548,Wban_06767,mrna-Wban_06767,mrna-Wban_06767,,,,WBGene00004017,phg-1,F27E5.4.1
wuchereria_bancrofti_prjna275548,Wban_06782,mrna-Wban_06782,mrna-Wban_06782,,,,WBGene00001498,fars-3,F22B5.9.1
wuchereria_bancrofti_prjna275548,Wban_06784,mrna-Wban_06784,mrna-Wban_06784,,,,WBGene00014086,ndub-6,ZK809.3.1
wuchereria_bancrofti_prjna275548,Wban_06795,mrna-Wban_06795,mrna-Wban_06795,,,,WBGene00000497,chs-2,F48A11.1c.1
wuchereria_bancrofti_prjna275548,Wban_06804,mrna-Wban_06804,mrna-Wban_06804,,,,WBGene00004116,pqn-27,E01G4.4a.1
wuchereria_bancrofti_prjna275548,Wban_06806,mrna-Wban_06806,mrna-Wban_06806,,,,WBGene00010348,H01G02.1,H01G02.1a.1
wuchereria_bancrofti_prjna275548,Wban_06833,mrna-Wban_06833,mrna-Wban_06833,,,,WBGene00004135,pqn-48,K07D4.8.1
wuchereria_bancrofti_prjna275548,Wban_06840,mrna-Wban_06840,mrna-Wban_06840,,,,WBGene00003404,mpz-1,C52A11.4d.1
wuchereria_bancrofti_prjna275548,Wban_06847,mrna-Wban_06847,mrna-Wban_06847,,,,WBGene00004960,spe-6,Y66D12A.20.1
wuchereria_bancrofti_prjna275548,Wban_06874,mrna-Wban_06874,mrna-Wban_06874,,,,WBGene00003879,ora-1,F57H12.3.1
wuchereria_bancrofti_prjna275548,Wban_06876,mrna-Wban_06876,mrna-Wban_06876,,,,WBGene00018283,sulp-3,F41D9.5.1
wuchereria_bancrofti_prjna275548,Wban_06879,mrna-Wban_06879,mrna-Wban_06879,,,,WBGene00012379,Y1A5A.1,Y1A5A.1.1
wuchereria_bancrofti_prjna275548,Wban_06892,mrna-Wban_06892,mrna-Wban_06892,,,,WBGene00016210,C29F5.1,C29F5.1.1
wuchereria_bancrofti_prjna275548,Wban_06895,mrna-Wban_06895,mrna-Wban_06895,,,,WBGene00017664,npax-1,F21D12.5.1
wuchereria_bancrofti_prjna275548,Wban_06910,mrna-Wban_06910,mrna-Wban_06910,,,,WBGene00016115,mdt-26,C25H3.6a.1
wuchereria_bancrofti_prjna275548,Wban_06920,mrna-Wban_06920,mrna-Wban_06920,,,,WBGene00000955,des-2,T26H10.1b.1
wuchereria_bancrofti_prjna275548,Wban_06921,mrna-Wban_06921,mrna-Wban_06921,,,,WBGene00000951,deg-3,K03B8.9.2
wuchereria_bancrofti_prjna275548,Wban_06923,mrna-Wban_06923,mrna-Wban_06923,,,,WBGene00019855,R03H10.2,R03H10.2.1
wuchereria_bancrofti_prjna275548,Wban_06924,mrna-Wban_06924,mrna-Wban_06924,,,,WBGene00004239,puf-3,Y45F10A.2.1
wuchereria_bancrofti_prjna275548,Wban_06924,mrna-Wban_06924,mrna-Wban_06924,,,,WBGene00001402,fbf-2,F21H12.5.1
wuchereria_bancrofti_prjna275548,Wban_06924,mrna-Wban_06924,mrna-Wban_06924,,,,WBGene00001401,fbf-1,H12I13.4.1
wuchereria_bancrofti_prjna275548,Wban_06924,mrna-Wban_06924,mrna-Wban_06924,,,,WBGene00022257,puf-11,Y73B6BL.38.1
wuchereria_bancrofti_prjna275548,Wban_06925,mrna-Wban_06925,mrna-Wban_06925,,,,WBGene00018275,F41C3.11,F41C3.11.1
wuchereria_bancrofti_prjna275548,Wban_06933,mrna-Wban_06933,mrna-Wban_06933,,,,WBGene00000613,col-36,C27H5.5.1
wuchereria_bancrofti_prjna275548,Wban_06940,mrna-Wban_06940,mrna-Wban_06940,,,,WBGene00000995,die-1,C18D1.1a.1
wuchereria_bancrofti_prjna275548,Wban_06947,mrna-Wban_06947,mrna-Wban_06947,,,,WBGene00001543,gcy-18,ZK896.8.1
wuchereria_bancrofti_prjna275548,Wban_06965,mrna-Wban_06965,mrna-Wban_06965,,,,WBGene00020800,zig-10,T25D10.2.1
wuchereria_bancrofti_prjna275548,Wban_06979,mrna-Wban_06979,mrna-Wban_06979,,,,WBGene00011241,mpz-5,R11A8.8.1
wuchereria_bancrofti_prjna275548,Wban_06980,mrna-Wban_06980,mrna-Wban_06980,,,,WBGene00010991,gskl-1,R03D7.5a.1
wuchereria_bancrofti_prjna275548,Wban_06981,mrna-Wban_06981,mrna-Wban_06981,,,,WBGene00014065,ZK673.11,ZK673.11c.1
wuchereria_bancrofti_prjna275548,Wban_06982,mrna-Wban_06982,mrna-Wban_06982,,,,WBGene00001594,glc-4,C27H5.8.1
wuchereria_bancrofti_prjna275548,Wban_06983,mrna-Wban_06983,mrna-Wban_06983,,,,WBGene00011522,srap-1,T06D8.1a.1
wuchereria_bancrofti_prjna275548,Wban_06986,mrna-Wban_06986,mrna-Wban_06986,,,,WBGene00000459,ceh-38,F22D3.1d.2
wuchereria_bancrofti_prjna275548,Wban_06998,mrna-Wban_06998,mrna-Wban_06998,,,,WBGene00018969,F56D3.1,F56D3.1.1
wuchereria_bancrofti_prjna275548,Wban_07003,mrna-Wban_07003,mrna-Wban_07003,,,,WBGene00019280,K01A2.5,K01A2.5a.2
wuchereria_bancrofti_prjna275548,Wban_07013,mrna-Wban_07013,mrna-Wban_07013,,,,WBGene00013222,dmsr-6,Y54G11B.1.1
wuchereria_bancrofti_prjna275548,Wban_07015,mrna-Wban_07015,mrna-Wban_07015,,,,WBGene00000969,dhs-5,F56D1.5.1
wuchereria_bancrofti_prjna275548,Wban_07033,mrna-Wban_07033,mrna-Wban_07033,,,,WBGene00008341,ttr-44,C56A3.2a.1
wuchereria_bancrofti_prjna275548,Wban_07033,mrna-Wban_07033,mrna-Wban_07033,,,,WBGene00011571,ttr-46,T07C12.7.1
wuchereria_bancrofti_prjna275548,Wban_07033,mrna-Wban_07033,mrna-Wban_07033,,,,WBGene00023485,ttr-49,E02C12.13.1
wuchereria_bancrofti_prjna275548,Wban_07053,mrna-Wban_07053,mrna-Wban_07053,,,,WBGene00020801,T25D10.4,T25D10.4.1
wuchereria_bancrofti_prjna275548,Wban_07054,mrna-Wban_07054,mrna-Wban_07054,,,,WBGene00008496,F01D5.6,F01D5.6.1
wuchereria_bancrofti_prjna275548,Wban_07056,mrna-Wban_07056,mrna-Wban_07056,,,,WBGene00012121,T28C6.7,T28C6.7c.1
wuchereria_bancrofti_prjna275548,Wban_07071,mrna-Wban_07071,mrna-Wban_07071,,,,WBGene00003813,nrf-6,C08B11.4.1
wuchereria_bancrofti_prjna275548,Wban_07074,mrna-Wban_07074,mrna-Wban_07074,,,,WBGene00004286,rab-39,D2013.1.1
wuchereria_bancrofti_prjna275548,Wban_07077,mrna-Wban_07077,mrna-Wban_07077,,,,WBGene00001983,hoe-1,E04A4.4a.1
wuchereria_bancrofti_prjna275548,Wban_07078,mrna-Wban_07078,mrna-Wban_07078,,,,WBGene00007448,C08F8.6,C08F8.6.1
