Genome project,Gene stable ID,Transcript stable ID,Protein stable ID,Gene description,Human gene stable ID,Human gene name,Human protein stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene name,Caenorhabditis elegans (PRJNA13758) [WS290] protein stable ID
wuchereria_bancrofti_prjna275548,Wban_05409,mrna-Wban_05409,mrna-Wban_05409,Carn_acyltransf domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EY61],,,,WBGene00019644,cpt-4,K11D12.4.1
wuchereria_bancrofti_prjna275548,Wban_05409,mrna-Wban_05409,mrna-Wban_05409,Carn_acyltransf domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EY61],,,,WBGene00008629,cpt-5,F09F3.9.1
wuchereria_bancrofti_prjna275548,Wban_05409,mrna-Wban_05409,mrna-Wban_05409,Carn_acyltransf domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EY61],,,,WBGene00020911,cpt-6,W01A11.5.1
wuchereria_bancrofti_prjna275548,Wban_05409,mrna-Wban_05409,mrna-Wban_05409,Carn_acyltransf domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EY61],,,,WBGene00021703,cpt-3,Y48G9A.10.1
wuchereria_bancrofti_prjna275548,Wban_05410,mrna-Wban_05410,mrna-Wban_05410,Myosin motor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DJC8],,,,WBGene00019064,myo-5,F58G4.1.1
wuchereria_bancrofti_prjna275548,Wban_05414,mrna-Wban_05414,mrna-Wban_05414,MARVEL domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7D9R4],,,,WBGene00011838,T19C4.1,T19C4.1.1
wuchereria_bancrofti_prjna275548,Wban_05422,mrna-Wban_05422,mrna-Wban_05422,Tubulin-tyrosine ligase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FJU3],,,,WBGene00008331,ttll-5,C55A6.2b.1
wuchereria_bancrofti_prjna275548,Wban_05429,mrna-Wban_05429,mrna-Wban_05429,BPTI/Kunitz inhibitor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7F9K4],,,,WBGene00013352,lon-8,Y59A8B.20.1
wuchereria_bancrofti_prjna275548,Wban_05439,mrna-Wban_05439,mrna-Wban_05439,Major facilitator superfamily (MFS) profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DVL4],,,,WBGene00003837,oat-1,T01B11.7.1
wuchereria_bancrofti_prjna275548,Wban_05439,mrna-Wban_05439,mrna-Wban_05439,Major facilitator superfamily (MFS) profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DVL4],,,,WBGene00006220,str-176,T01B11.5a.1
wuchereria_bancrofti_prjna275548,Wban_05440,mrna-Wban_05440,mrna-Wban_05440,,,,,WBGene00003837,oat-1,T01B11.7.1
wuchereria_bancrofti_prjna275548,Wban_05440,mrna-Wban_05440,mrna-Wban_05440,,,,,WBGene00006220,str-176,T01B11.5a.1
wuchereria_bancrofti_prjna275548,Wban_05443,mrna-Wban_05443,mrna-Wban_05443,,,,,WBGene00219208,B0365.9,B0365.9.1
wuchereria_bancrofti_prjna275548,Wban_05446,mrna-Wban_05446,mrna-Wban_05446,,,,,WBGene00011796,T16G1.2,T16G1.2a.1
wuchereria_bancrofti_prjna275548,Wban_05459,mrna-Wban_05459,mrna-Wban_05459,,,,,WBGene00016062,C24G6.8,C24G6.8.1
wuchereria_bancrofti_prjna275548,Wban_05469,mrna-Wban_05469,mrna-Wban_05469,F-box domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E121],,,,WBGene00009173,prom-1,F26H9.1a.1
wuchereria_bancrofti_prjna275548,Wban_05472,mrna-Wban_05472,mrna-Wban_05472,,,,,WBGene00007587,mma-1,C14C10.4.1
wuchereria_bancrofti_prjna275548,Wban_05473,mrna-Wban_05473,mrna-Wban_05473,,,,,WBGene00014158,ZK938.1,ZK938.1.1
wuchereria_bancrofti_prjna275548,Wban_05482,mrna-Wban_05482,mrna-Wban_05482,,,,,WBGene00044774,F16B3.3,F16B3.3b.1
wuchereria_bancrofti_prjna275548,Wban_05484,mrna-Wban_05484,mrna-Wban_05484,CX domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XE64],,,,WBGene00017835,F26F12.4,F26F12.4.2
wuchereria_bancrofti_prjna275548,Wban_05487,mrna-Wban_05487,mrna-Wban_05487,,,,,WBGene00009768,F46B6.2,F46B6.2.1
wuchereria_bancrofti_prjna275548,Wban_05490,mrna-Wban_05490,mrna-Wban_05490,,,,,WBGene00006667,twk-12,F29F11.4.1
wuchereria_bancrofti_prjna275548,Wban_05500,mrna-Wban_05500,mrna-Wban_05500,,,,,WBGene00001991,hot-6,C13G3.2.1
wuchereria_bancrofti_prjna275548,Wban_05513,mrna-Wban_05513,mrna-Wban_05513,,,,,WBGene00001987,hot-2,Y39B6A.48a.1
wuchereria_bancrofti_prjna275548,Wban_05519,mrna-Wban_05519,mrna-Wban_05519,,,,,WBGene00016428,dmsr-7,C35A11.1.1
wuchereria_bancrofti_prjna275548,Wban_05529,mrna-Wban_05529,mrna-Wban_05529,Smarca2 protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZZ4],,,,WBGene00004204,swsn-4,F01G4.1.1
wuchereria_bancrofti_prjna275548,Wban_05533,mrna-Wban_05533,mrna-Wban_05533,Protein phosphatase inhibitor  [Source:UniProtKB/TrEMBL;Acc:A0A183XHG3],,,,WBGene00010763,K10H10.7,K10H10.7.1
wuchereria_bancrofti_prjna275548,Wban_05533,mrna-Wban_05533,mrna-Wban_05533,Protein phosphatase inhibitor  [Source:UniProtKB/TrEMBL;Acc:A0A183XHG3],,,,WBGene00014170,ZK945.8,ZK945.8.1
wuchereria_bancrofti_prjna275548,Wban_05536,mrna-Wban_05536,mrna-Wban_05536,Tyrosine-protein kinase receptor  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E9K1],,,,WBGene00004740,scd-2,T10H9.2.1
wuchereria_bancrofti_prjna275548,Wban_05538,mrna-Wban_05538,mrna-Wban_05538,ATP-grasp domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F014],,,,WBGene00022623,ZC487.1,ZC487.1a.1
wuchereria_bancrofti_prjna275548,Wban_05563,mrna-Wban_05563,mrna-Wban_05563,,,,,WBGene00010682,nsph-1.1,K08F8.5a.1
wuchereria_bancrofti_prjna275548,Wban_05566,mrna-Wban_05566,mrna-Wban_05566,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ESN3],,,,WBGene00009948,F52H3.6,F52H3.6.1
wuchereria_bancrofti_prjna275548,Wban_05575,mrna-Wban_05575,mrna-Wban_05575,,,,,WBGene00000840,cul-5,ZK856.1.1
wuchereria_bancrofti_prjna275548,Wban_05582,mrna-Wban_05582,mrna-Wban_05582,Fibronectin type-III domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XCN6],,,,WBGene00006684,twk-32,F53C11.6.1
wuchereria_bancrofti_prjna275548,Wban_05584,mrna-Wban_05584,mrna-Wban_05584,,,,,WBGene00007987,C36H8.1,C36H8.1.1
wuchereria_bancrofti_prjna275548,Wban_05588,mrna-Wban_05588,mrna-Wban_05588,DUF19 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DGE4],,,,WBGene00009988,F53F4.4,F53F4.4c.1
wuchereria_bancrofti_prjna275548,Wban_05591,mrna-Wban_05591,mrna-Wban_05591,F-box domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GCM0],,,,WBGene00012117,T28B11.1,T28B11.1a.2
wuchereria_bancrofti_prjna275548,Wban_05601,mrna-Wban_05601,mrna-Wban_05601,MFS domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ED68],,,,WBGene00007394,C06H5.6,C06H5.6a.1
wuchereria_bancrofti_prjna275548,Wban_05606,mrna-Wban_05606,mrna-Wban_05606,NADAR domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EIG7],,,,WBGene00016495,C37C3.1,C37C3.1a.1
wuchereria_bancrofti_prjna275548,Wban_05606,mrna-Wban_05606,mrna-Wban_05606,NADAR domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EIG7],,,,WBGene00015574,irg-1,C07G3.2.1
wuchereria_bancrofti_prjna275548,Wban_05606,mrna-Wban_05606,mrna-Wban_05606,NADAR domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EIG7],,,,WBGene00020747,T24A6.7,T24A6.7.1
wuchereria_bancrofti_prjna275548,Wban_05606,mrna-Wban_05606,mrna-Wban_05606,NADAR domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EIG7],,,,WBGene00007440,C08E8.4,C08E8.4.1
wuchereria_bancrofti_prjna275548,Wban_05613,mrna-Wban_05613,mrna-Wban_05613,Member Ras oncogene family RAB1A  [Source:UniProtKB/TrEMBL;Acc:J9ESS6],,,,WBGene00004266,rab-1,C39F7.4.1
wuchereria_bancrofti_prjna275548,Wban_05622,mrna-Wban_05622,mrna-Wban_05622,,,,,WBGene00012673,dyf-17,Y39B6A.11.1
wuchereria_bancrofti_prjna275548,Wban_05632,mrna-Wban_05632,mrna-Wban_05632,,,,,WBGene00010947,M176.11,M176.11.1
wuchereria_bancrofti_prjna275548,Wban_05636,mrna-Wban_05636,mrna-Wban_05636,Saposin B-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DQC1],,,,WBGene00001986,hot-1,F43D2.4a.1
wuchereria_bancrofti_prjna275548,Wban_05651,mrna-Wban_05651,mrna-Wban_05651,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:J9AYB1],,,,WBGene00010265,F58G1.3,F58G1.3.1
wuchereria_bancrofti_prjna275548,Wban_05651,mrna-Wban_05651,mrna-Wban_05651,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:J9AYB1],,,,WBGene00007354,C06A1.3,C06A1.3.1
wuchereria_bancrofti_prjna275548,Wban_05656,mrna-Wban_05656,mrna-Wban_05656,Ground-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7F8Q4],,,,WBGene00001713,grl-4,F42C5.7.1
wuchereria_bancrofti_prjna275548,Wban_05657,mrna-Wban_05657,mrna-Wban_05657,,,,,WBGene00016816,C50E3.5,C50E3.5.1
wuchereria_bancrofti_prjna275548,Wban_05662,mrna-Wban_05662,mrna-Wban_05662,,,,,WBGene00013950,txt-8,ZK262.3.1
wuchereria_bancrofti_prjna275548,Wban_05663,mrna-Wban_05663,mrna-Wban_05663,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EJR0],,,,WBGene00016513,C38C3.4,C38C3.4b.1
wuchereria_bancrofti_prjna275548,Wban_05663,mrna-Wban_05663,mrna-Wban_05663,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EJR0],,,,WBGene00007791,C28A5.6,C28A5.6.1
wuchereria_bancrofti_prjna275548,Wban_05663,mrna-Wban_05663,mrna-Wban_05663,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EJR0],,,,WBGene00019556,K09C6.2,K09C6.2e.1
wuchereria_bancrofti_prjna275548,Wban_05664,mrna-Wban_05664,mrna-Wban_05664,,,,,WBGene00021959,Y57E12AL.6,Y57E12AL.6.2
wuchereria_bancrofti_prjna275548,Wban_05667,mrna-Wban_05667,mrna-Wban_05667,WW domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EAT0],,,,WBGene00010006,F53H2.3,F53H2.3b.1
wuchereria_bancrofti_prjna275548,Wban_05671,mrna-Wban_05671,mrna-Wban_05671,,,,,WBGene00003954,pcm-1,C10F3.5a.1
wuchereria_bancrofti_prjna275548,Wban_05688,mrna-Wban_05688,mrna-Wban_05688,,,,,WBGene00017768,prp-39,F25B4.5.1
wuchereria_bancrofti_prjna275548,Wban_05691,mrna-Wban_05691,mrna-Wban_05691,SGNH hydrolase-type esterase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XDN4],,,,WBGene00012669,Y39B6A.7,Y39B6A.7.1
wuchereria_bancrofti_prjna275548,Wban_05697,mrna-Wban_05697,mrna-Wban_05697,,,,,WBGene00022022,txt-6,Y61A9LA.11b.1
wuchereria_bancrofti_prjna275548,Wban_05702,mrna-Wban_05702,mrna-Wban_05702,Centriolar and ciliogenesis-associated protein HYLS1 C-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EWV4],,,,WBGene00015466,hyls-1,C05C8.9a.1
wuchereria_bancrofti_prjna275548,Wban_05705,mrna-Wban_05705,mrna-Wban_05705,Ig-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EKR3],,,,WBGene00011694,T10G3.3,T10G3.3.2
wuchereria_bancrofti_prjna275548,Wban_05706,mrna-Wban_05706,mrna-Wban_05706,CK1/TTBKL protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9E4I6],,,,WBGene00008423,D2045.5,D2045.5.1
wuchereria_bancrofti_prjna275548,Wban_05706,mrna-Wban_05706,mrna-Wban_05706,CK1/TTBKL protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9E4I6],,,,WBGene00021639,Y47G6A.13,Y47G6A.13.1
wuchereria_bancrofti_prjna275548,Wban_05710,mrna-Wban_05710,mrna-Wban_05710,Dynein  [Source:UniProtKB/TrEMBL;Acc:J9EXE9],,,,WBGene00015927,dyci-1,C17H12.1a.1
wuchereria_bancrofti_prjna275548,Wban_05728,mrna-Wban_05728,mrna-Wban_05728,,,,,WBGene00015425,C04E6.11,C04E6.11.1
wuchereria_bancrofti_prjna275548,Wban_05739,mrna-Wban_05739,mrna-Wban_05739,G_PROTEIN_RECEP_F1_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYC2],,,,WBGene00010179,npr-39,F57A8.4.1
wuchereria_bancrofti_prjna275548,Wban_05741,mrna-Wban_05741,mrna-Wban_05741,,,,,WBGene00010735,frpr-15,K10C8.2b.1
wuchereria_bancrofti_prjna275548,Wban_05742,mrna-Wban_05742,mrna-Wban_05742,Prokaryotic-type class I peptide chain release factors domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9BCI4],,,,WBGene00019838,R02F2.9,R02F2.9.1
wuchereria_bancrofti_prjna275548,Wban_05760,mrna-Wban_05760,mrna-Wban_05760,Protein SPEC3  [Source:UniProtKB/TrEMBL;Acc:J9F558],,,,WBGene00022392,Y97E10AL.1,Y97E10AL.1.1
wuchereria_bancrofti_prjna275548,Wban_05761,mrna-Wban_05761,mrna-Wban_05761,,,,,WBGene00016753,oac-9,C48E7.8.1
wuchereria_bancrofti_prjna275548,Wban_05776,mrna-Wban_05776,mrna-Wban_05776,CK1/WORM6 protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9EZJ9],,,,WBGene00012637,ttbk-8.1,Y38H8A.3.1
wuchereria_bancrofti_prjna275548,Wban_05776,mrna-Wban_05776,mrna-Wban_05776,CK1/WORM6 protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9EZJ9],,,,WBGene00016541,ttbk-8.2,C39H7.1.1
wuchereria_bancrofti_prjna275548,Wban_05777,mrna-Wban_05777,mrna-Wban_05777,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DQV2],,,,WBGene00018839,F54H5.2,F54H5.2a.1
wuchereria_bancrofti_prjna275548,Wban_05777,mrna-Wban_05777,mrna-Wban_05777,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DQV2],,,,WBGene00016963,C56C10.6,C56C10.6.1
wuchereria_bancrofti_prjna275548,Wban_05790,mrna-Wban_05790,mrna-Wban_05790,Protein quiver  [Source:UniProtKB/TrEMBL;Acc:J9EST6],,,,WBGene00044530,F32D1.11,F32D1.11.1
wuchereria_bancrofti_prjna275548,Wban_05816,mrna-Wban_05816,mrna-Wban_05816,Transthyretin-like family protein  [Source:UniProtKB/TrEMBL;Acc:J9EUU7],,,,WBGene00010440,ttr-51,JC8.8.1
wuchereria_bancrofti_prjna275548,Wban_05820,mrna-Wban_05820,mrna-Wban_05820,,,,,WBGene00012696,reps-1,Y39B6A.38.1
wuchereria_bancrofti_prjna275548,Wban_05821,mrna-Wban_05821,mrna-Wban_05821,CC domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EL78],,,,WBGene00019839,R02F11.1,R02F11.1.1
wuchereria_bancrofti_prjna275548,Wban_05836,mrna-Wban_05836,mrna-Wban_05836,BTB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FJX6],,,,WBGene00007688,C18E9.8,C18E9.8.1
wuchereria_bancrofti_prjna275548,Wban_05844,mrna-Wban_05844,mrna-Wban_05844,,,,,WBGene00003065,lpd-9,T21C9.5a.1
wuchereria_bancrofti_prjna275548,Wban_05849,mrna-Wban_05849,mrna-Wban_05849,,,,,WBGene00015796,C15F1.5,C15F1.5a.1
wuchereria_bancrofti_prjna275548,Wban_05850,mrna-Wban_05850,mrna-Wban_05850,,,,,WBGene00019180,H10D18.5,H10D18.5b.1
wuchereria_bancrofti_prjna275548,Wban_05859,mrna-Wban_05859,mrna-Wban_05859,G_PROTEIN_RECEP_F1_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EMU4],,,,WBGene00021524,Y41D4B.24,Y41D4B.24.1
wuchereria_bancrofti_prjna275548,Wban_05860,mrna-Wban_05860,mrna-Wban_05860,,,,,WBGene00017314,lgc-39,F09G2.5.1
wuchereria_bancrofti_prjna275548,Wban_05861,mrna-Wban_05861,mrna-Wban_05861,,,,,WBGene00017633,F20D6.1,F20D6.1.1
wuchereria_bancrofti_prjna275548,Wban_05868,mrna-Wban_05868,mrna-Wban_05868,,,,,WBGene00016676,C45G9.5,C45G9.5.1
wuchereria_bancrofti_prjna275548,Wban_05870,mrna-Wban_05870,mrna-Wban_05870,,,,,WBGene00009173,prom-1,F26H9.1a.1
wuchereria_bancrofti_prjna275548,Wban_05872,mrna-Wban_05872,mrna-Wban_05872,Potassium channel domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FNK1],,,,WBGene00006677,twk-24,F55C5.3.1
wuchereria_bancrofti_prjna275548,Wban_05879,mrna-Wban_05879,mrna-Wban_05879,Cys_knot domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYM8],,,,WBGene00020722,gplb-1,T23B12.8b.1
wuchereria_bancrofti_prjna275548,Wban_05882,mrna-Wban_05882,mrna-Wban_05882,,,,,WBGene00021479,oac-55,Y39H10A.2b.1
wuchereria_bancrofti_prjna275548,Wban_05882,mrna-Wban_05882,mrna-Wban_05882,,,,,WBGene00006419,oac-39,R02C2.3a.1
wuchereria_bancrofti_prjna275548,Wban_05891,mrna-Wban_05891,mrna-Wban_05891,,,,,WBGene00011193,algn-13,R10D12.12.1
wuchereria_bancrofti_prjna275548,Wban_05899,mrna-Wban_05899,mrna-Wban_05899,,,,,WBGene00021740,Y50D4B.1,Y50D4B.1a.1
wuchereria_bancrofti_prjna275548,Wban_05905,mrna-Wban_05905,mrna-Wban_05905,,,,,WBGene00011647,noca-1,T09E8.1h.1
wuchereria_bancrofti_prjna275548,Wban_05907,mrna-Wban_05907,mrna-Wban_05907,,,,,WBGene00020854,nrsn-1,T27C4.1.1
wuchereria_bancrofti_prjna275548,Wban_05922,mrna-Wban_05922,mrna-Wban_05922,,,,,WBGene00007372,C06B8.7,C06B8.7.1
wuchereria_bancrofti_prjna275548,Wban_05933,mrna-Wban_05933,mrna-Wban_05933,Chondroitin proteoglycan 4 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DK40],,,,WBGene00000893,cyn-17,ZC250.1b.1
wuchereria_bancrofti_prjna275548,Wban_05934,mrna-Wban_05934,mrna-Wban_05934,,,,,WBGene00022577,nstp-3,ZC250.3.1
wuchereria_bancrofti_prjna275548,Wban_05935,mrna-Wban_05935,mrna-Wban_05935,,,,,WBGene00022577,nstp-3,ZC250.3.1
wuchereria_bancrofti_prjna275548,Wban_05952,mrna-Wban_05952,mrna-Wban_05952,,,,,WBGene00008997,lgc-31,F21A3.7a.1
wuchereria_bancrofti_prjna275548,Wban_05968,mrna-Wban_05968,mrna-Wban_05968,,,,,WBGene00001593,glc-3,ZC317.3.1
wuchereria_bancrofti_prjna275548,Wban_05986,mrna-Wban_05986,mrna-Wban_05986,,,,,WBGene00017468,F14F9.5,F14F9.5.1
wuchereria_bancrofti_prjna275548,Wban_05988,mrna-Wban_05988,mrna-Wban_05988,Oxidoreductase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DR23],,,,WBGene00000983,dhs-20,F35B12.2.1
wuchereria_bancrofti_prjna275548,Wban_05995,mrna-Wban_05995,mrna-Wban_05995,Ribosomal protein  [Source:UniProtKB/TrEMBL;Acc:J9EL60],,,,WBGene00004412,rpl-1,Y71F9AL.13a.1
wuchereria_bancrofti_prjna275548,Wban_05999,mrna-Wban_05999,mrna-Wban_05999,,,,,WBGene00020554,T19A5.3,T19A5.3a.1
wuchereria_bancrofti_prjna275548,Wban_06011,mrna-Wban_06011,mrna-Wban_06011,Zinc finger protein  [Source:UniProtKB/TrEMBL;Acc:J9EUW6],,,,WBGene00006342,sup-37,C01B7.1c.1
wuchereria_bancrofti_prjna275548,Wban_06013,mrna-Wban_06013,mrna-Wban_06013,G_PROTEIN_RECEP_F1_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EHJ9],,,,WBGene00009965,frpr-9,F53B7.2a.1
wuchereria_bancrofti_prjna275548,Wban_06033,mrna-Wban_06033,mrna-Wban_06033,,,,,WBGene00007583,C14B4.2,C14B4.2.1
wuchereria_bancrofti_prjna275548,Wban_06048,mrna-Wban_06048,mrna-Wban_06048,,,,,WBGene00020279,glb-25,T06A1.4c.1
wuchereria_bancrofti_prjna275548,Wban_06052,mrna-Wban_06052,mrna-Wban_06052,,,,,WBGene00017853,F27C1.3,F27C1.3.1
wuchereria_bancrofti_prjna275548,Wban_06052,mrna-Wban_06052,mrna-Wban_06052,,,,,WBGene00007986,C36F7.5,C36F7.5.1
wuchereria_bancrofti_prjna275548,Wban_06052,mrna-Wban_06052,mrna-Wban_06052,,,,,WBGene00010612,K07A1.5,K07A1.5.1
wuchereria_bancrofti_prjna275548,Wban_06052,mrna-Wban_06052,mrna-Wban_06052,,,,,WBGene00009646,F42H11.1,F42H11.1.1
wuchereria_bancrofti_prjna275548,Wban_06055,mrna-Wban_06055,mrna-Wban_06055,,,,,WBGene00016234,C29G2.6,C29G2.6.1
wuchereria_bancrofti_prjna275548,Wban_06058,mrna-Wban_06058,mrna-Wban_06058,,,,,WBGene00017639,F20D6.10,F20D6.10.1
wuchereria_bancrofti_prjna275548,Wban_06065,mrna-Wban_06065,mrna-Wban_06065,HMG box domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ET35],,,,WBGene00015075,penr-1,B0238.11.1
wuchereria_bancrofti_prjna275548,Wban_06070,mrna-Wban_06070,mrna-Wban_06070,,,,,WBGene00021558,Y45G5AM.6,Y45G5AM.6a.1
wuchereria_bancrofti_prjna275548,Wban_06075,mrna-Wban_06075,mrna-Wban_06075,,,,,WBGene00020855,hpo-36,T27C4.2a.1
wuchereria_bancrofti_prjna275548,Wban_06077,mrna-Wban_06077,mrna-Wban_06077,CPG4 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E7R9],,,,WBGene00008233,C50F4.8,C50F4.8.1
wuchereria_bancrofti_prjna275548,Wban_06077,mrna-Wban_06077,mrna-Wban_06077,CPG4 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E7R9],,,,WBGene00016809,C50D2.6,C50D2.6a.1
wuchereria_bancrofti_prjna275548,Wban_06081,mrna-Wban_06081,mrna-Wban_06081,,,,,WBGene00010742,clc-6,K10D6.2b.1
wuchereria_bancrofti_prjna275548,Wban_06082,mrna-Wban_06082,mrna-Wban_06082,,,,,WBGene00010741,lgc-49,K10D6.1.1
wuchereria_bancrofti_prjna275548,Wban_06085,mrna-Wban_06085,mrna-Wban_06085,,,,,WBGene00017339,mfsd-10,F10D7.2.1
wuchereria_bancrofti_prjna275548,Wban_06092,mrna-Wban_06092,mrna-Wban_06092,Tyrosine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENJ6],,,,WBGene00013677,yars-1,Y105E8A.19.1
wuchereria_bancrofti_prjna275548,Wban_06098,mrna-Wban_06098,mrna-Wban_06098,Ground-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E4P3],,,,WBGene00001719,grl-10,C26F1.5.1
wuchereria_bancrofti_prjna275548,Wban_06099,mrna-Wban_06099,mrna-Wban_06099,,,,,WBGene00008300,C54D10.5,C54D10.5.1
wuchereria_bancrofti_prjna275548,Wban_06100,mrna-Wban_06100,mrna-Wban_06100,,,,,WBGene00008300,C54D10.5,C54D10.5.1
wuchereria_bancrofti_prjna275548,Wban_06106,mrna-Wban_06106,mrna-Wban_06106,,,,,WBGene00012854,Y44A6D.3,Y44A6D.3b.1
wuchereria_bancrofti_prjna275548,Wban_06112,mrna-Wban_06112,mrna-Wban_06112,COMM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EQS4],,,,WBGene00008232,C50F4.4,C50F4.4.1
wuchereria_bancrofti_prjna275548,Wban_06113,mrna-Wban_06113,mrna-Wban_06113,,,,,WBGene00021451,mltn-8,Y39D8B.3.1
wuchereria_bancrofti_prjna275548,Wban_06113,mrna-Wban_06113,mrna-Wban_06113,,,,,WBGene00021450,mltn-6,Y39D8B.2.1
wuchereria_bancrofti_prjna275548,Wban_06113,mrna-Wban_06113,mrna-Wban_06113,,,,,WBGene00021449,mltn-7,Y39D8B.1a.1
wuchereria_bancrofti_prjna275548,Wban_06115,mrna-Wban_06115,mrna-Wban_06115,,,,,WBGene00021451,mltn-8,Y39D8B.3.1
wuchereria_bancrofti_prjna275548,Wban_06115,mrna-Wban_06115,mrna-Wban_06115,,,,,WBGene00021450,mltn-6,Y39D8B.2.1
wuchereria_bancrofti_prjna275548,Wban_06115,mrna-Wban_06115,mrna-Wban_06115,,,,,WBGene00021449,mltn-7,Y39D8B.1a.1
wuchereria_bancrofti_prjna275548,Wban_06117,mrna-Wban_06117,mrna-Wban_06117,,,,,WBGene00003567,ncx-2,C10G8.5a.1
wuchereria_bancrofti_prjna275548,Wban_06122,mrna-Wban_06122,mrna-Wban_06122,UV-stimulated scaffold protein A  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FCE9],,,,WBGene00022812,uvs-1,ZK742.2.1
wuchereria_bancrofti_prjna275548,Wban_06125,mrna-Wban_06125,mrna-Wban_06125,DUF3106 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EH04],,,,WBGene00022287,Y75B7AR.1,Y75B7AR.1.1
wuchereria_bancrofti_prjna275548,Wban_06132,mrna-Wban_06132,mrna-Wban_06132,Threonine/serine exporter-like N-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E0C9],,,,WBGene00012296,spe-46,W06D4.2.2
wuchereria_bancrofti_prjna275548,Wban_06144,mrna-Wban_06144,mrna-Wban_06144,TOG domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DH95],,,,WBGene00006994,zyg-9,F22B5.7.1
