Gene stable ID,is_kinase_evidence,is_kinase
Wban_06976,Does not have InterPro domains related to GO:0004672,False
Wban_06977,Does not have InterPro domains related to GO:0004672,False
Wban_06978,Does not have InterPro domains related to GO:0004672,False
Wban_06979,Does not have InterPro domains related to GO:0004672,False
Wban_06980,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_06981,Does not have InterPro domains related to GO:0004672,False
Wban_06982,Does not have InterPro domains related to GO:0004672,False
Wban_06983,Does not have InterPro domains related to GO:0004672,False
Wban_06984,Does not have InterPro domains related to GO:0004672,False
Wban_06985,Does not have InterPro domains related to GO:0004672,False
Wban_06986,Does not have InterPro domains related to GO:0004672,False
Wban_06987,Does not have InterPro domains related to GO:0004672,False
Wban_06988,Does not have InterPro domains related to GO:0004672,False
Wban_06989,Does not have InterPro domains related to GO:0004672,False
Wban_06990,Does not have InterPro domains related to GO:0004672,False
Wban_06991,Does not have InterPro domains related to GO:0004672,False
Wban_06992,Does not have InterPro domains related to GO:0004672,False
Wban_06993,Does not have InterPro domains related to GO:0004672,False
Wban_06994,Does not have InterPro domains related to GO:0004672,False
Wban_06995,Does not have InterPro domains related to GO:0004672,False
Wban_06996,Does not have InterPro domains related to GO:0004672,False
Wban_06997,Does not have InterPro domains related to GO:0004672,False
Wban_06998,Does not have InterPro domains related to GO:0004672,False
Wban_06999,Does not have InterPro domains related to GO:0004672,False
Wban_07000,Does not have InterPro domains related to GO:0004672,False
Wban_07001,Does not have InterPro domains related to GO:0004672,False
Wban_07002,Does not have InterPro domains related to GO:0004672,False
Wban_07003,Does not have InterPro domains related to GO:0004672,False
Wban_07004,Does not have InterPro domains related to GO:0004672,False
Wban_07005,Does not have InterPro domains related to GO:0004672,False
Wban_07006,Does not have InterPro domains related to GO:0004672,False
Wban_07007,Does not have InterPro domains related to GO:0004672,False
Wban_07008,Does not have InterPro domains related to GO:0004672,False
Wban_07009,Does not have InterPro domains related to GO:0004672,False
Wban_07010,Does not have InterPro domains related to GO:0004672,False
Wban_07011,Does not have InterPro domains related to GO:0004672,False
Wban_07012,Does not have InterPro domains related to GO:0004672,False
Wban_07013,Does not have InterPro domains related to GO:0004672,False
Wban_07014,Does not have InterPro domains related to GO:0004672,False
Wban_07015,Does not have InterPro domains related to GO:0004672,False
Wban_07016,Does not have InterPro domains related to GO:0004672,False
Wban_07017,Does not have InterPro domains related to GO:0004672,False
Wban_07018,Does not have InterPro domains related to GO:0004672,False
Wban_07019,Does not have InterPro domains related to GO:0004672,False
Wban_07020,Does not have InterPro domains related to GO:0004672,False
Wban_07021,Does not have InterPro domains related to GO:0004672,False
Wban_07022,Does not have InterPro domains related to GO:0004672,False
Wban_07023,Does not have InterPro domains related to GO:0004672,False
Wban_07024,Does not have InterPro domains related to GO:0004672,False
Wban_07025,Does not have InterPro domains related to GO:0004672,False
Wban_07026,Does not have InterPro domains related to GO:0004672,False
Wban_07027,Does not have InterPro domains related to GO:0004672,False
Wban_07028,Does not have InterPro domains related to GO:0004672,False
Wban_07029,Does not have InterPro domains related to GO:0004672,False
Wban_07030,Does not have InterPro domains related to GO:0004672,False
Wban_07031,Does not have InterPro domains related to GO:0004672,False
Wban_07032,Does not have InterPro domains related to GO:0004672,False
Wban_07033,Does not have InterPro domains related to GO:0004672,False
Wban_07034,Does not have InterPro domains related to GO:0004672,False
Wban_07035,Does not have InterPro domains related to GO:0004672,False
Wban_07036,Does not have InterPro domains related to GO:0004672,False
Wban_07037,Does not have InterPro domains related to GO:0004672,False
Wban_07038,Does not have InterPro domains related to GO:0004672,False
Wban_07039,Does not have InterPro domains related to GO:0004672,False
Wban_07040,Does not have InterPro domains related to GO:0004672,False
Wban_07041,Does not have InterPro domains related to GO:0004672,False
Wban_07042,Does not have InterPro domains related to GO:0004672,False
Wban_07043,Does not have InterPro domains related to GO:0004672,False
Wban_07044,Does not have InterPro domains related to GO:0004672,False
Wban_07045,Does not have InterPro domains related to GO:0004672,False
Wban_07046,Does not have InterPro domains related to GO:0004672,False
Wban_07047,Does not have InterPro domains related to GO:0004672,False
Wban_07048,Does not have InterPro domains related to GO:0004672,False
Wban_07049,Does not have InterPro domains related to GO:0004672,False
Wban_07050,Does not have InterPro domains related to GO:0004672,False
Wban_07051,Does not have InterPro domains related to GO:0004672,False
Wban_07052,Does not have InterPro domains related to GO:0004672,False
Wban_07053,Does not have InterPro domains related to GO:0004672,False
Wban_07054,Does not have InterPro domains related to GO:0004672,False
Wban_07055,Does not have InterPro domains related to GO:0004672,False
Wban_07056,Does not have InterPro domains related to GO:0004672,False
Wban_07057,Does not have InterPro domains related to GO:0004672,False
Wban_07058,Does not have InterPro domains related to GO:0004672,False
Wban_07059,Does not have InterPro domains related to GO:0004672,False
Wban_07060,Does not have InterPro domains related to GO:0004672,False
Wban_07061,Does not have InterPro domains related to GO:0004672,False
Wban_07062,Does not have InterPro domains related to GO:0004672,False
Wban_07063,Does not have InterPro domains related to GO:0004672,False
Wban_07064,Does not have InterPro domains related to GO:0004672,False
Wban_07065,Does not have InterPro domains related to GO:0004672,False
Wban_07066,Does not have InterPro domains related to GO:0004672,False
Wban_07067,Does not have InterPro domains related to GO:0004672,False
Wban_07068,Does not have InterPro domains related to GO:0004672,False
Wban_07069,Does not have InterPro domains related to GO:0004672,False
Wban_07070,Does not have InterPro domains related to GO:0004672,False
Wban_07071,Does not have InterPro domains related to GO:0004672,False
Wban_07072,Does not have InterPro domains related to GO:0004672,False
Wban_07073,Does not have InterPro domains related to GO:0004672,False
Wban_07074,Does not have InterPro domains related to GO:0004672,False
Wban_07075,Does not have InterPro domains related to GO:0004672,False
Wban_07076,Does not have InterPro domains related to GO:0004672,False
Wban_07077,Does not have InterPro domains related to GO:0004672,False
Wban_07078,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_07079,Does not have InterPro domains related to GO:0004672,False
Wban_07080,Does not have InterPro domains related to GO:0004672,False
Wban_07081,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_07082,Does not have InterPro domains related to GO:0004672,False
Wban_07083,Does not have InterPro domains related to GO:0004672,False
Wban_07084,Does not have InterPro domains related to GO:0004672,False
Wban_07085,Does not have InterPro domains related to GO:0004672,False
Wban_07086,Does not have InterPro domains related to GO:0004672,False
Wban_07087,Does not have InterPro domains related to GO:0004672,False
Wban_07088,Does not have InterPro domains related to GO:0004672,False
Wban_07089,Does not have InterPro domains related to GO:0004672,False
Wban_07090,Does not have InterPro domains related to GO:0004672,False
Wban_07091,Does not have InterPro domains related to GO:0004672,False
Wban_07092,Does not have InterPro domains related to GO:0004672,False
Wban_07093,Does not have InterPro domains related to GO:0004672,False
Wban_07094,Does not have InterPro domains related to GO:0004672,False
Wban_07095,Does not have InterPro domains related to GO:0004672,False
Wban_07096,Does not have InterPro domains related to GO:0004672,False
Wban_07097,Does not have InterPro domains related to GO:0004672,False
Wban_07098,Does not have InterPro domains related to GO:0004672,False
Wban_07099,Does not have InterPro domains related to GO:0004672,False
Wban_07100,Does not have InterPro domains related to GO:0004672,False
Wban_07101,Does not have InterPro domains related to GO:0004672,False
Wban_07102,Does not have InterPro domains related to GO:0004672,False
Wban_07103,Does not have InterPro domains related to GO:0004672,False
Wban_07104,Does not have InterPro domains related to GO:0004672,False
Wban_07105,Does not have InterPro domains related to GO:0004672,False
Wban_07106,Does not have InterPro domains related to GO:0004672,False
Wban_07107,Does not have InterPro domains related to GO:0004672,False
Wban_07108,Does not have InterPro domains related to GO:0004672,False
Wban_07109,Does not have InterPro domains related to GO:0004672,False
Wban_07110,Does not have InterPro domains related to GO:0004672,False
Wban_07111,Does not have InterPro domains related to GO:0004672,False
Wban_07112,Does not have InterPro domains related to GO:0004672,False
Wban_07113,Does not have InterPro domains related to GO:0004672,False
Wban_07114,Does not have InterPro domains related to GO:0004672,False
Wban_07115,Does not have InterPro domains related to GO:0004672,False
Wban_07116,Does not have InterPro domains related to GO:0004672,False
Wban_07117,Does not have InterPro domains related to GO:0004672,False
Wban_07118,Does not have InterPro domains related to GO:0004672,False
Wban_07119,Does not have InterPro domains related to GO:0004672,False
Wban_07120,Does not have InterPro domains related to GO:0004672,False
Wban_07121,Does not have InterPro domains related to GO:0004672,False
