Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity
Wban_01444,,,,0.0,,True,True
Wban_01445,,,,0.0,,True,True
Wban_01446,,,,0.0,,True,True
Wban_01447,,,,0.0,,True,True
Wban_01448,ENSG00000163902,RPN1,ortholog_one2one,39.801,39.5387,False,True
Wban_01449,ENSG00000112773,TENT5A,ortholog_many2many,14.1667,3.84615,False,True
Wban_01450,,,,0.0,,True,True
Wban_01451,ENSG00000140990,NDUFB10,ortholog_one2one,17.9104,27.907,False,True
Wban_01452,,,,0.0,,True,True
Wban_01453,,,,0.0,,True,True
Wban_01454,ENSG00000196588,MRTFA,ortholog_one2many,14.242,18.0407,False,True
Wban_01455,,,,0.0,,True,True
Wban_01456,ENSG00000117500,TMED5,ortholog_many2many,34.632,34.9345,False,True
Wban_01457,,,,0.0,,True,True
Wban_01458,,,,0.0,,True,True
Wban_01459,ENSG00000156345,CDK20,ortholog_one2one,34.4214,33.526,False,True
Wban_01460,,,,0.0,,True,True
Wban_01461,ENSG00000117650,NEK2,ortholog_one2one,12.8801,16.1798,False,True
Wban_01462,,,,0.0,,True,True
Wban_01463,,,,0.0,,True,True
Wban_01464,,,,0.0,,True,True
Wban_01465,,,,0.0,,True,True
Wban_01466,,,,0.0,,True,True
Wban_01467,ENSG00000138668,HNRNPD,ortholog_many2many,17.6471,18.5915,False,True
Wban_01468,ENSG00000182325,FBXL6,ortholog_many2many,14.7228,14.2857,False,True
Wban_01469,,,,0.0,,True,True
Wban_01470,,,,0.0,,True,True
Wban_01471,ENSG00000154229,PRKCA,ortholog_many2many,57.6361,64.5833,False,False
Wban_01472,ENSG00000139572,GPR84,ortholog_one2one,18.0233,15.6566,False,True
Wban_01473,ENSG00000130234,ACE2,ortholog_one2one,16.9291,21.3665,False,True
Wban_01474,,,,0.0,,True,True
Wban_01475,,,,0.0,,True,True
Wban_01476,,,,0.0,,True,True
Wban_01477,ENSG00000149313,AASDHPPT,ortholog_one2one,28.0405,26.8608,False,True
Wban_01478,,,,0.0,,True,True
Wban_01479,,,,0.0,,True,True
Wban_01480,ENSG00000127990,SGCE,ortholog_one2many,16.6667,18.3066,False,True
Wban_01481,,,,0.0,,True,True
Wban_01482,ENSG00000198873,GRK5,ortholog_many2many,56.4706,56.9492,False,False
Wban_01483,,,,0.0,,True,True
Wban_01484,ENSG00000108001,EBF3,ortholog_one2many,61.1111,48.9666,False,False
Wban_01485,ENSG00000198650,TAT,ortholog_one2one,41.875,29.5154,False,False
Wban_01486,,,,0.0,,True,True
Wban_01487,ENSG00000178904,DPY19L3,ortholog_one2many,35.5905,31.5642,False,True
Wban_01488,,,,0.0,,True,True
Wban_01489,,,,0.0,,True,True
Wban_01490,ENSG00000151474,FRMD4A,ortholog_one2many,23.279,24.7353,False,True
Wban_01491,ENSG00000075975,MKRN2,ortholog_one2many,33.9196,32.4519,False,True
Wban_01492,,,,0.0,,True,True
Wban_01493,ENSG00000140992,PDPK1,ortholog_one2many,39.2555,41.7266,False,True
Wban_01494,ENSG00000155729,KCTD18,ortholog_many2many,23.3333,9.85915,False,True
Wban_01495,,,,0.0,,True,True
Wban_01496,ENSG00000173714,WFIKKN2,ortholog_many2many,10.982,18.0556,False,True
Wban_01497,ENSG00000140873,ADAMTS18,ortholog_many2many,18.4475,16.5438,False,True
Wban_01498,,,,0.0,,True,True
Wban_01499,ENSG00000169994,MYO7B,ortholog_one2one,40.7721,40.4295,False,False
Wban_01500,ENSG00000141458,NPC1,ortholog_one2one,39.2749,40.6886,False,True
Wban_01501,,,,0.0,,True,True
Wban_01502,,,,0.0,,True,True
Wban_01503,,,,0.0,,True,True
Wban_01504,,,,0.0,,True,True
Wban_01505,ENSG00000105323,HNRNPUL1,ortholog_one2many,13.2427,21.6122,False,True
Wban_01506,ENSG00000175166,PSMD2,ortholog_one2one,52.2897,54.0749,False,False
Wban_01507,ENSG00000143553,SNAPIN,ortholog_one2one,31.2,28.6765,False,True
Wban_01508,ENSG00000137414,FAM8A1,ortholog_one2one,23.1317,15.7385,False,True
Wban_01509,ENSG00000145414,NAF1,ortholog_one2one,18.7654,15.3846,False,True
Wban_01510,ENSG00000185009,AP3M1,ortholog_one2one,65.6805,53.11,False,False
Wban_01511,,,,0.0,,True,True
Wban_01512,ENSG00000120053,GOT1,ortholog_one2many,55.611,53.9952,False,False
Wban_01513,,,,0.0,,True,True
Wban_01514,ENSG00000151657,KIN,ortholog_one2one,41.9954,46.056,False,False
Wban_01515,ENSG00000102309,PIN4,ortholog_one2one,67.4603,64.8855,False,False
Wban_01516,,,,0.0,,True,True
Wban_01517,ENSG00000148358,GPR107,ortholog_many2many,31.0345,32.6087,False,True
Wban_01518,ENSG00000072163,LIMS2,ortholog_one2many,54.6703,58.3578,False,False
Wban_01519,,,,0.0,,True,True
Wban_01520,ENSG00000123684,LPGAT1,ortholog_one2many,20.9068,22.4324,False,True
Wban_01521,,,,0.0,,True,True
Wban_01522,,,,0.0,,True,True
Wban_01523,,,,0.0,,True,True
Wban_01524,,,,0.0,,True,True
Wban_01525,,,,0.0,,True,True
Wban_01526,,,,0.0,,True,True
Wban_01527,ENSG00000276023,DUSP14,ortholog_many2many,31.1111,28.2828,False,True
Wban_01528,ENSG00000149260,CAPN5,ortholog_many2many,38.2677,37.9688,False,True
Wban_01529,ENSG00000137801,THBS1,ortholog_one2many,13.9073,5.38462,False,True
Wban_01530,ENSG00000105612,DNASE2,ortholog_many2many,28.7749,28.0556,False,True
Wban_01531,,,,0.0,,True,True
Wban_01532,ENSG00000108506,INTS2,ortholog_one2one,25.3602,22.0736,False,True
Wban_01533,,,,0.0,,True,True
Wban_01534,,,,0.0,,True,True
Wban_01535,,,,0.0,,True,True
Wban_01536,ENSG00000204220,PFDN6,ortholog_one2many,43.4426,41.0853,False,False
Wban_01537,,,,0.0,,True,True
Wban_01538,,,,0.0,,True,True
Wban_01539,ENSG00000204220,PFDN6,ortholog_one2many,44.2623,41.8605,False,False
Wban_01540,,,,0.0,,True,True
Wban_01541,ENSG00000164880,INTS1,ortholog_one2one,23.1555,18.6301,False,True
Wban_01542,,,,0.0,,True,True
Wban_01543,ENSG00000142444,TIMM29,ortholog_one2one,22.0339,15.0,False,True
Wban_01544,ENSG00000129255,MPDU1,ortholog_one2one,36.4754,36.0324,False,True
Wban_01545,ENSG00000197006,METTL9,ortholog_one2one,11.2118,31.1321,False,True
Wban_01546,ENSG00000184381,PLA2G6,ortholog_many2many,23.8381,19.727,False,True
Wban_01547,ENSG00000175893,ZDHHC21,ortholog_many2many,14.4828,15.8491,False,True
Wban_01548,ENSG00000168876,ANKRD49,ortholog_one2one,26.1364,28.8703,False,True
Wban_01549,ENSG00000000971,CFH,ortholog_many2many,20.8,4.22421,False,True
Wban_01550,,,,0.0,,True,True
Wban_01551,ENSG00000088356,PDRG1,ortholog_one2one,18.552,30.8271,False,True
Wban_01552,ENSG00000164796,CSMD3,ortholog_many2many,9.0268,1.72646,False,True
Wban_01553,ENSG00000118705,RPN2,ortholog_one2one,27.7259,28.2092,False,True
Wban_01554,,,,0.0,,True,True
Wban_01555,ENSG00000196428,TSC22D2,ortholog_many2many,19.9405,8.86243,False,True
Wban_01556,,,,0.0,,True,True
Wban_01557,ENSG00000128829,EIF2AK4,ortholog_one2one,26.0178,24.8029,False,True
Wban_01558,,,,0.0,,True,True
Wban_01559,,,,0.0,,True,True
Wban_01560,,,,0.0,,True,True
Wban_01561,ENSG00000196428,TSC22D2,ortholog_many2many,19.7568,8.59788,False,True
Wban_01562,,,,0.0,,True,True
Wban_01563,,,,0.0,,True,True
Wban_01564,ENSG00000143322,ABL2,ortholog_one2many,30.1272,32.0643,False,True
Wban_01565,,,,0.0,,True,True
Wban_01566,ENSG00000163053,SLC16A14,ortholog_many2many,22.2423,24.1176,False,True
Wban_01567,ENSG00000176444,CLK2,ortholog_one2many,29.8716,51.3026,False,True
Wban_01568,ENSG00000205220,PSMB10,ortholog_many2many,39.1941,39.1941,False,True
Wban_01569,ENSG00000120915,EPHX2,ortholog_many2many,13.9053,8.46847,False,True
Wban_01570,,,,0.0,,True,True
Wban_01571,ENSG00000145016,RUBCN,ortholog_many2many,27.8481,15.8436,False,True
Wban_01572,,,,0.0,,True,True
Wban_01573,ENSG00000176444,CLK2,ortholog_one2many,31.4607,50.501,False,True
Wban_01574,ENSG00000205220,PSMB10,ortholog_many2many,33.6957,22.7106,False,True
Wban_01575,,,,0.0,,True,True
Wban_01576,,,,0.0,,True,True
Wban_01577,ENSG00000140400,MAN2C1,ortholog_one2one,42.04,42.4038,False,False
Wban_01578,,,,0.0,,True,True
Wban_01579,,,,0.0,,True,True
Wban_01580,ENSG00000127884,ECHS1,ortholog_one2one,49.1409,49.3103,False,False
Wban_01581,,,,0.0,,True,True
Wban_01582,ENSG00000258366,RTEL1,ortholog_one2one,29.0816,21.9231,False,True
Wban_01583,,,,0.0,,True,True
Wban_01584,,,,0.0,,True,True
Wban_01585,,,,0.0,,True,True
Wban_01586,,,,0.0,,True,True
Wban_01587,,,,0.0,,True,True
Wban_01588,,,,0.0,,True,True
Wban_01589,,,,0.0,,True,True
Wban_01590,ENSG00000156853,ZNF689,ortholog_many2many,22.3881,9.0,False,True
Wban_01591,,,,0.0,,True,True
Wban_01592,,,,0.0,,True,True
Wban_01593,,,,0.0,,True,True
Wban_01594,,,,0.0,,True,True
Wban_01595,,,,0.0,,True,True
Wban_01596,,,,0.0,,True,True
Wban_01597,,,,0.0,,True,True
Wban_01598,,,,0.0,,True,True
Wban_01599,,,,0.0,,True,True
Wban_01600,,,,0.0,,True,True
Wban_01601,,,,0.0,,True,True
Wban_01602,,,,0.0,,True,True
Wban_01603,,,,0.0,,True,True
Wban_01604,,,,0.0,,True,True
Wban_01605,,,,0.0,,True,True
Wban_01606,ENSG00000147586,MRPS28,ortholog_one2one,25.4902,27.8075,False,True
Wban_01607,,,,0.0,,True,True
Wban_01608,ENSG00000102144,PGK1,ortholog_one2many,72.0482,71.7026,False,False
Wban_01609,ENSG00000118491,ZC2HC1B,ortholog_one2one,19.8653,26.5766,False,True
Wban_01610,ENSG00000196562,SULF2,ortholog_many2many,39.9756,37.5862,False,True
Wban_01611,ENSG00000131236,CAP1,ortholog_one2many,17.0253,38.3158,False,True
Wban_01612,,,,0.0,,True,True
Wban_01613,,,,0.0,,True,True
Wban_01614,,,,0.0,,True,True
Wban_01615,,,,0.0,,True,True
Wban_01616,,,,0.0,,True,True
Wban_01617,,,,0.0,,True,True
Wban_01618,,,,0.0,,True,True
Wban_01619,,,,0.0,,True,True
Wban_01620,ENSG00000118094,TREH,ortholog_one2many,29.0179,33.4477,False,True
Wban_01621,ENSG00000118094,TREH,ortholog_one2many,29.726,37.2213,False,True
Wban_01622,,,,0.0,,True,True
Wban_01623,,,,0.0,,True,True
Wban_01624,,,,0.0,,True,True
Wban_01625,,,,0.0,,True,True
Wban_01626,,,,0.0,,True,True
Wban_01627,,,,0.0,,True,True
Wban_01628,,,,0.0,,True,True
Wban_01629,,,,0.0,,True,True
Wban_01630,,,,0.0,,True,True
Wban_01631,,,,0.0,,True,True
Wban_01632,ENSG00000153827,TRIP12,ortholog_one2one,29.712,28.447,False,True
Wban_01633,,,,0.0,,True,True
Wban_01634,,,,0.0,,True,True
Wban_01635,ENSG00000196642,RABL6,ortholog_one2many,25.0,15.6379,False,True
Wban_01636,,,,0.0,,True,True
Wban_01637,ENSG00000050426,LETMD1,ortholog_one2one,7.46667,15.5556,False,True
Wban_01638,ENSG00000135249,RINT1,ortholog_one2one,18.9944,17.1717,False,True
Wban_01639,ENSG00000025770,NCAPH2,ortholog_one2one,17.6471,18.843,False,True
Wban_01640,ENSG00000141499,WRAP53,ortholog_one2one,27.4,25.0,False,True
Wban_01641,ENSG00000143570,SLC39A1,ortholog_many2many,31.2121,31.7901,False,True
Wban_01642,ENSG00000203740,NTMT2,ortholog_one2one,37.1094,33.5689,False,True
Wban_01643,ENSG00000196642,RABL6,ortholog_one2many,25.6318,19.4787,False,True
Wban_01644,,,,0.0,,True,True
Wban_01645,,,,0.0,,True,True
Wban_01646,,,,0.0,,True,True
Wban_01647,,,,0.0,,True,True
Wban_01648,,,,0.0,,True,True
Wban_01649,,,,0.0,,True,True
Wban_01650,,,,0.0,,True,True
Wban_01651,ENSG00000100949,RABGGTA,ortholog_one2one,25.9567,27.5132,False,True
Wban_01652,,,,0.0,,True,True
Wban_01653,ENSG00000204351,SKIC2,ortholog_one2one,38.2236,38.6838,False,True
Wban_01654,,,,0.0,,True,True
Wban_01655,,,,0.0,,True,True
Wban_01656,ENSG00000139343,SNRPF,ortholog_one2many,72.9412,72.093,False,False
Wban_01657,,,,0.0,,True,True
Wban_01658,ENSG00000139343,SNRPF,ortholog_one2many,72.9412,72.093,False,False
Wban_01659,,,,0.0,,True,True
Wban_01660,ENSG00000101076,HNF4A,ortholog_many2many,21.6312,26.9911,False,True
Wban_01661,ENSG00000141837,CACNA1A,ortholog_one2many,45.3628,37.6696,False,False
Wban_01662,,,,0.0,,True,True
Wban_01663,ENSG00000134815,DHX34,ortholog_one2one,37.4156,33.9458,False,True
Wban_01664,,,,0.0,,True,True
Wban_01665,,,,0.0,,True,True
Wban_01666,ENSG00000164128,NPY1R,ortholog_many2many,22.8792,23.1771,False,True
Wban_01667,,,,0.0,,True,True
Wban_01668,,,,0.0,,True,True
Wban_01669,,,,0.0,,True,True
Wban_01670,ENSG00000179988,PSTK,ortholog_one2many,17.6056,13.9665,False,True
Wban_01671,,,,0.0,,True,True
Wban_01672,ENSG00000179988,PSTK,ortholog_one2many,17.6056,13.9665,False,True
Wban_01673,ENSG00000123136,DDX39A,ortholog_one2many,78.6385,78.4543,False,False
Wban_01674,ENSG00000182890,GLUD2,ortholog_many2many,59.4843,57.8853,False,False
Wban_01675,ENSG00000106617,PRKAG2,ortholog_many2many,21.9554,22.4956,False,True
Wban_01676,,,,0.0,,True,True
Wban_01677,,,,0.0,,True,True
Wban_01678,,,,0.0,,True,True
Wban_01679,ENSG00000077616,NAALAD2,ortholog_many2many,25.9783,32.2973,False,True
Wban_01680,,,,0.0,,True,True
Wban_01681,,,,0.0,,True,True
Wban_01682,ENSG00000113161,HMGCR,ortholog_one2many,42.5606,27.7027,False,False
Wban_01683,,,,0.0,,True,True
Wban_01684,,,,0.0,,True,True
Wban_01685,ENSG00000136026,CKAP4,ortholog_many2many,5.24194,2.15947,False,True
Wban_01686,,,,0.0,,True,True
Wban_01687,,,,0.0,,True,True
Wban_01688,ENSG00000113161,HMGCR,ortholog_one2many,35.8452,19.8198,False,True
Wban_01689,,,,0.0,,True,True
Wban_01690,ENSG00000186115,CYP4F2,ortholog_many2many,28.9583,26.7308,False,True
Wban_01691,,,,0.0,,True,True
Wban_01692,ENSG00000157483,MYO1E,ortholog_one2one,58.2625,55.6859,False,False
Wban_01693,,,,0.0,,True,True
Wban_01694,ENSG00000134480,CCNH,ortholog_many2many,18.8679,18.5759,False,True
Wban_01695,,,,0.0,,True,True
Wban_01696,ENSG00000165119,HNRNPK,ortholog_one2many,41.1594,30.6034,False,False
Wban_01697,,,,0.0,,True,True
Wban_01698,,,,0.0,,True,True
Wban_01699,ENSG00000087586,AURKA,ortholog_one2many,52.0505,40.9429,False,False
Wban_01700,,,,0.0,,True,True
Wban_01701,,,,0.0,,True,True
Wban_01702,,,,0.0,,True,True
Wban_01703,,,,0.0,,True,True
Wban_01704,,,,0.0,,True,True
Wban_01705,,,,0.0,,True,True
Wban_01706,,,,0.0,,True,True
Wban_01707,,,,0.0,,True,True
Wban_01708,,,,0.0,,True,True
Wban_01709,,,,0.0,,True,True
Wban_01710,,,,0.0,,True,True
Wban_01711,,,,0.0,,True,True
Wban_01712,,,,0.0,,True,True
Wban_01713,,,,0.0,,True,True
Wban_01714,,,,0.0,,True,True
Wban_01715,,,,0.0,,True,True
Wban_01716,,,,0.0,,True,True
Wban_01717,,,,0.0,,True,True
Wban_01718,,,,0.0,,True,True
Wban_01719,,,,0.0,,True,True
Wban_01720,,,,0.0,,True,True
Wban_01721,ENSG00000131370,SH3BP5,ortholog_many2many,22.6415,23.7363,False,True
Wban_01722,ENSG00000132313,MRPL35,ortholog_one2one,22.4359,18.617,False,True
Wban_01723,,,,0.0,,True,True
Wban_01724,ENSG00000105669,COPE,ortholog_one2many,47.3333,46.1039,False,False
Wban_01725,ENSG00000125733,TRIP10,ortholog_many2many,30.5317,29.6173,False,True
Wban_01726,,,,0.0,,True,True
Wban_01727,,,,0.0,,True,True
Wban_01728,,,,0.0,,True,True
Wban_01729,,,,0.0,,True,True
Wban_01730,ENSG00000105669,COPE,ortholog_one2many,49.359,25.0,False,False
Wban_01731,ENSG00000125733,TRIP10,ortholog_many2many,30.8219,29.9501,False,True
Wban_01732,,,,0.0,,True,True
Wban_01733,ENSG00000196363,WDR5,ortholog_many2many,66.4021,75.1497,False,False
Wban_01734,ENSG00000148606,POLR3A,ortholog_one2one,57.9772,58.5611,False,False
Wban_01735,ENSG00000065057,NTHL1,ortholog_one2one,47.5096,40.7895,False,False
Wban_01736,ENSG00000111906,HDDC2,ortholog_one2one,31.0881,29.4118,False,True
Wban_01737,,,,0.0,,True,True
Wban_01738,,,,0.0,,True,True
Wban_01739,,,,0.0,,True,True
Wban_01740,,,,0.0,,True,True
Wban_01741,ENSG00000135905,DOCK10,ortholog_many2many,23.918,24.0165,False,True
Wban_01742,ENSG00000114654,EFCC1,ortholog_one2many,18.3333,9.18197,False,True
Wban_01743,,,,0.0,,True,True
Wban_01744,,,,0.0,,True,True
Wban_01745,ENSG00000181449,SOX2,ortholog_one2one,23.0563,27.1293,False,True
Wban_01746,,,,0.0,,True,True
Wban_01747,ENSG00000155666,KDM8,ortholog_one2many,25.7785,35.8173,False,True
Wban_01748,,,,0.0,,True,True
Wban_01749,ENSG00000100348,TXN2,ortholog_one2one,32.4022,34.9398,False,True
Wban_01750,ENSG00000091136,LAMB1,ortholog_many2many,24.4022,22.2844,False,True
Wban_01751,ENSG00000257218,GATC,ortholog_one2one,24.1026,34.5588,False,True
Wban_01752,ENSG00000138160,KIF11,ortholog_one2one,27.8794,24.5265,False,True
Wban_01753,ENSG00000156671,SAMD8,ortholog_one2one,32.3792,43.6145,False,True
Wban_01754,,,,0.0,,True,True
Wban_01755,,,,0.0,,True,True
Wban_01756,,,,0.0,,True,True
Wban_01757,ENSG00000170315,UBB,ortholog_one2one,60.0,98.2533,False,False
Wban_01758,ENSG00000117408,IPO13,ortholog_one2one,15.3605,15.2648,False,True
Wban_01759,ENSG00000165644,COMTD1,ortholog_one2many,36.1345,32.8244,False,True
Wban_01760,ENSG00000164329,TENT2,ortholog_one2one,12.7168,22.7273,False,True
Wban_01761,ENSG00000141279,NPEPPS,ortholog_one2one,39.8895,39.2818,False,True
Wban_01762,,,,0.0,,True,True
Wban_01763,,,,0.0,,True,True
Wban_01764,,,,0.0,,True,True
Wban_01765,,,,0.0,,True,True
Wban_01766,,,,0.0,,True,True
Wban_01767,ENSG00000076984,MAP2K7,ortholog_one2one,45.297,43.6754,False,False
Wban_01768,,,,0.0,,True,True
Wban_01769,ENSG00000197694,SPTAN1,ortholog_one2one,61.4274,60.113,False,False
Wban_01770,ENSG00000205544,TMEM256,ortholog_one2one,20.5479,26.5487,False,True
Wban_01771,ENSG00000109618,SEPSECS,ortholog_one2one,39.6304,38.523,False,True
Wban_01772,ENSG00000083845,RPS5,ortholog_one2one,80.8411,84.8039,False,False
Wban_01773,,,,0.0,,True,True
Wban_01774,,,,0.0,,True,True
Wban_01775,,,,0.0,,True,True
Wban_01776,,,,0.0,,True,True
Wban_01777,,,,0.0,,True,True
Wban_01778,,,,0.0,,True,True
Wban_01779,ENSG00000164512,ANKRD55,ortholog_one2one,8.89952,15.1466,False,True
Wban_01780,ENSG00000036257,CUL3,ortholog_one2many,59.6203,61.3281,False,False
Wban_01781,ENSG00000036257,CUL3,ortholog_one2many,54.3939,46.7448,False,False
Wban_01782,,,,0.0,,True,True
Wban_01783,ENSG00000139842,CUL4A,ortholog_one2many,47.4642,48.0896,False,False
Wban_01784,ENSG00000076554,TPD52,ortholog_many2many,26.9231,23.6715,False,True
Wban_01785,,,,0.0,,True,True
Wban_01786,ENSG00000139842,CUL4A,ortholog_one2many,44.482,52.0422,False,False
Wban_01787,ENSG00000076554,TPD52,ortholog_many2many,25.6881,27.0531,False,True
Wban_01788,ENSG00000140254,DUOXA1,ortholog_many2many,22.2535,23.0321,False,True
Wban_01789,,,,0.0,,True,True
Wban_01790,ENSG00000175606,TMEM70,ortholog_one2one,18.4549,16.5385,False,True
Wban_01791,ENSG00000244045,TMEM199,ortholog_one2one,16.7442,17.3077,False,True
Wban_01792,ENSG00000124486,USP9X,ortholog_many2many,16.9207,4.34612,False,True
Wban_01793,ENSG00000103150,MLYCD,ortholog_one2one,28.5714,27.5862,False,True
Wban_01794,ENSG00000171311,EXOSC1,ortholog_one2one,35.7798,40.0,False,True
Wban_01795,,,,0.0,,True,True
Wban_01796,,,,0.0,,True,True
Wban_01797,,,,0.0,,True,True
Wban_01798,,,,0.0,,True,True
Wban_01799,,,,0.0,,True,True
Wban_01800,ENSG00000211460,TSN,ortholog_one2one,32.6996,37.7193,False,True
Wban_01801,,,,0.0,,True,True
Wban_01802,,,,0.0,,True,True
Wban_01803,,,,0.0,,True,True
Wban_01804,,,,0.0,,True,True
Wban_01805,,,,0.0,,True,True
Wban_01806,ENSG00000170122,FOXD4,ortholog_many2many,13.1086,15.9453,False,True
Wban_01807,,,,0.0,,True,True
Wban_01808,,,,0.0,,True,True
Wban_01809,ENSG00000114771,AADAC,ortholog_many2many,23.5556,26.5664,False,True
Wban_01810,,,,0.0,,True,True
Wban_01811,,,,0.0,,True,True
Wban_01812,ENSG00000168826,ZBTB49,ortholog_many2many,21.1538,10.0654,False,True
Wban_01813,,,,0.0,,True,True
Wban_01814,ENSG00000286219,NOTCH2NLC,ortholog_many2many,3.90302,22.5256,False,True
Wban_01815,ENSG00000122406,RPL5,ortholog_one2one,62.3729,61.9529,False,False
Wban_01816,,,,0.0,,True,True
Wban_01817,ENSG00000115204,MPV17,ortholog_one2one,25.7669,23.8636,False,True
Wban_01818,ENSG00000075711,DLG1,ortholog_many2many,41.3333,41.6573,False,False
Wban_01819,ENSG00000075711,DLG1,ortholog_many2many,42.371,43.2251,False,False
Wban_01820,ENSG00000075711,DLG1,ortholog_many2many,46.789,5.71109,False,False
Wban_01821,,,,0.0,,True,True
Wban_01822,,,,0.0,,True,True
Wban_01823,,,,0.0,,True,True
Wban_01824,,,,0.0,,True,True
Wban_01825,,,,0.0,,True,True
Wban_01826,,,,0.0,,True,True
Wban_01827,ENSG00000177889,UBE2N,ortholog_many2many,82.2368,82.2368,False,False
Wban_01828,ENSG00000175582,RAB6A,ortholog_one2many,82.1256,81.7308,False,False
Wban_01829,,,,0.0,,True,True
Wban_01830,ENSG00000103018,CYB5B,ortholog_one2one,28.6713,27.3333,False,True
Wban_01831,,,,0.0,,True,True
Wban_01832,,,,0.0,,True,True
Wban_01833,ENSG00000155957,TMBIM4,ortholog_one2one,25.5906,27.3109,False,True
Wban_01834,ENSG00000112773,TENT5A,ortholog_many2many,4.91329,3.84615,False,True
Wban_01835,,,,0.0,,True,True
Wban_01836,ENSG00000114126,TFDP2,ortholog_many2many,33.2649,36.3229,False,True
Wban_01837,ENSG00000198176,TFDP1,ortholog_many2many,35.6287,29.0244,False,True
Wban_01838,ENSG00000177889,UBE2N,ortholog_many2many,73.7705,29.6053,False,False
Wban_01839,,,,0.0,,True,True
Wban_01840,,,,0.0,,True,True
Wban_01841,ENSG00000106211,HSPB1,ortholog_many2many,13.1653,22.9268,False,True
Wban_01842,,,,0.0,,True,True
Wban_01843,ENSG00000104375,STK3,ortholog_one2many,46.6912,51.7312,False,False
Wban_01844,,,,0.0,,True,True
Wban_01845,,,,0.0,,True,True
Wban_01846,ENSG00000104375,STK3,ortholog_one2many,46.6912,51.7312,False,False
Wban_01847,,,,0.0,,True,True
Wban_01848,ENSG00000278570,NR2E3,ortholog_one2many,36.4008,43.4146,False,True
Wban_01849,ENSG00000143669,LYST,ortholog_one2one,20.7167,15.9695,False,True
Wban_01850,ENSG00000278570,NR2E3,ortholog_one2many,50.0,9.5122,False,False
Wban_01851,ENSG00000135845,PIGC,ortholog_one2many,26.7717,22.8956,False,True
Wban_01852,ENSG00000135845,PIGC,ortholog_one2many,29.3103,28.6195,False,True
Wban_01853,,,,0.0,,True,True
Wban_01854,,,,0.0,,True,True
Wban_01855,,,,0.0,,True,True
Wban_01856,,,,0.0,,True,True
Wban_01857,,,,0.0,,True,True
Wban_01858,,,,0.0,,True,True
Wban_01859,,,,0.0,,True,True
Wban_01860,,,,0.0,,True,True
Wban_01861,,,,0.0,,True,True
Wban_01862,,,,0.0,,True,True
Wban_01863,,,,0.0,,True,True
Wban_01864,ENSG00000007933,FMO3,ortholog_many2many,37.8788,37.594,False,True
Wban_01865,ENSG00000158158,CNNM4,ortholog_many2many,18.1185,6.70968,False,True
Wban_01866,,,,0.0,,True,True
Wban_01867,,,,0.0,,True,True
Wban_01868,,,,0.0,,True,True
Wban_01869,,,,0.0,,True,True
Wban_01870,,,,0.0,,True,True
Wban_01871,ENSG00000158158,CNNM4,ortholog_many2many,28.8732,31.7419,False,True
Wban_01872,,,,0.0,,True,True
Wban_01873,,,,0.0,,True,True
Wban_01874,ENSG00000134014,ELP3,ortholog_one2many,77.2643,76.4168,False,False
Wban_01875,,,,0.0,,True,True
