Gene stable ID,Transcript biotype,Gene description,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity,is_enzyme,is_enzyme_ipID_desc
Wban_06878,protein_coding,BTB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EDJ4],ENSG00000148925,BTBD10,ortholog_one2many,36.0294,41.2632,False,True,False,
Wban_06879,protein_coding,LIM zinc-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EJE1],,,,0.0,,True,True,False,
Wban_06880,protein_coding,,,,,0.0,,True,True,True,"IPR000242_Tyrosine-specific protein phosphatase, PTPase domain"
Wban_06881,protein_coding,,ENSG00000122591,HYCC1,ortholog_one2many,18.0791,18.4261,False,True,False,
Wban_06882,protein_coding,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FI84],ENSG00000204560,DHX16,ortholog_one2one,58.2505,56.292,False,False,False,
Wban_06883,protein_coding,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EHC6],ENSG00000171566,PLRG1,ortholog_one2one,55.6701,52.5292,False,False,False,
Wban_06884,protein_coding,Abundant larval transcript-2 protein  [Source:UniProtKB/TrEMBL;Acc:J9ALX1],,,,0.0,,True,True,False,
Wban_06885,protein_coding,,,,,0.0,,True,True,True,"IPR000242_Tyrosine-specific protein phosphatase, PTPase domain"
Wban_06886,protein_coding,,,,,0.0,,True,True,False,
Wban_06887,protein_coding,,,,,0.0,,True,True,False,
Wban_06888,protein_coding,,,,,0.0,,True,True,False,
Wban_06889,protein_coding,,,,,0.0,,True,True,False,
Wban_06890,protein_coding,,,,,0.0,,True,True,False,
Wban_06891,protein_coding,CNNM transmembrane domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EMZ7],ENSG00000158158,CNNM4,ortholog_many2many,30.2989,28.7742,False,True,False,
Wban_06892,protein_coding,,,,,0.0,,True,True,False,
Wban_06893,protein_coding,TPR Domain containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EN74],,,,0.0,,True,True,False,
Wban_06894,protein_coding,Protein-tyrosine phosphatase  [Source:UniProtKB/TrEMBL;Acc:A0A183XDG5],,,,0.0,,True,True,True,"IPR000242_Tyrosine-specific protein phosphatase, PTPase domain"
Wban_06895,protein_coding,,,,,0.0,,True,True,False,
Wban_06896,protein_coding,BHLH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EA35],ENSG00000129152,MYOD1,ortholog_one2many,20.3077,20.625,False,True,False,
Wban_06897,protein_coding,,,,,0.0,,True,True,False,
Wban_06898,protein_coding,Cytochrome P450 family protein  [Source:UniProtKB/TrEMBL;Acc:J9B971],ENSG00000134716,CYP2J2,ortholog_many2many,30.3605,31.8725,False,True,True,"IPR036396_Cytochrome P450 superfamily, IPR017972_Cytochrome P450, conserved site, IPR001128_Cytochrome P450, IPR002401_Cytochrome P450, E-class, group I"
Wban_06899,protein_coding,,,,,0.0,,True,True,False,
Wban_06900,protein_coding,"Alpha-1,3-glucosyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ESX3]",ENSG00000088035,ALG6,ortholog_one2one,36.1829,35.8974,False,True,True,"IPR004856_Glycosyl transferase, ALG6/ALG8"
Wban_06901,protein_coding,Bm1941  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EJB5],ENSG00000142599,RERE,ortholog_one2one,22.9962,15.3895,False,True,False,
Wban_06902,protein_coding,,,,,0.0,,True,True,False,
Wban_06903,protein_coding,,ENSG00000155561,NUP205,ortholog_one2one,18.7002,15.159,False,True,False,
Wban_06904,protein_coding,PAZ domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FN48],,,,0.0,,True,True,False,
Wban_06905,protein_coding,Protein KRI1 homolog  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F0J9],ENSG00000129347,KRI1,ortholog_one2one,35.4887,33.5704,False,True,False,
Wban_06906,protein_coding,,,,,0.0,,True,True,False,
Wban_06907,protein_coding,GMP synthase (glutamine-hydrolyzing)  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FJA7],ENSG00000163655,GMPS,ortholog_one2one,37.7687,53.2468,False,True,True,"IPR025777_GMP synthetase ATP pyrophosphatase domain, IPR004739_GMP synthase, glutamine amidotransferase, IPR001674_GMP synthase, C-terminal"
Wban_06908,protein_coding,Mediator of RNA polymerase II transcription subunit 8  [Source:UniProtKB/TrEMBL;Acc:A0A183XTW7],ENSG00000159479,MED8,ortholog_one2one,26.749,24.2537,False,True,False,
Wban_06909,protein_coding,,,,,0.0,,True,True,False,
Wban_06910,protein_coding,TFIIS N-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F0A5],,,,0.0,,True,True,False,
Wban_06911,protein_coding,Condensin complex subunit 2  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DI31],,,,0.0,,True,True,False,
Wban_06912,protein_coding,V-type proton ATPase subunit a  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DI32],ENSG00000033627,ATP6V0A1,ortholog_many2many,41.1696,42.055,False,False,False,
Wban_06913,protein_coding,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:J9AX70],,,,0.0,,True,True,False,
Wban_06914,protein_coding,,,,,0.0,,True,True,False,
Wban_06915,protein_coding,,,,,0.0,,True,True,False,
Wban_06916,protein_coding,,,,,0.0,,True,True,False,
Wban_06917,protein_coding,Protein-tyrosine phosphatase containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XI96],,,,0.0,,True,True,True,"IPR000242_Tyrosine-specific protein phosphatase, PTPase domain"
Wban_06918,protein_coding,,,,,0.0,,True,True,False,
Wban_06919,protein_coding,Importin-beta domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F0S3],ENSG00000137040,RANBP6,ortholog_many2many,18.2327,14.7511,False,True,False,
Wban_06920,protein_coding,,,,,0.0,,True,True,False,
Wban_06921,protein_coding,,,,,0.0,,True,True,False,
Wban_06922,protein_coding,Peptidase M12A domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DCY5],,,,0.0,,True,True,False,
Wban_06923,protein_coding,Chloride channel CLIC-like protein 1  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FC87],,,,0.0,,True,True,False,
Wban_06924,protein_coding,PUM-HD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F095],,,,0.0,,True,True,False,
Wban_06925,protein_coding,Nucleotide-diphospho-sugar transferase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EMU1],,,,0.0,,True,True,False,
Wban_06926,protein_coding,,,,,0.0,,True,True,False,
Wban_06927,protein_coding,,ENSG00000144290,SLC4A10,ortholog_many2many,20.1375,18.3363,False,True,False,
Wban_06928,protein_coding,,,,,0.0,,True,True,False,
Wban_06929,protein_coding,,,,,0.0,,True,True,False,
Wban_06930,protein_coding,,ENSG00000206203,TSSK2,ortholog_many2many,38.7597,13.9665,False,True,True,IPR000719_Protein kinase domain
Wban_06931,protein_coding,Programmed cell death protein 10  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DSQ7],ENSG00000114209,PDCD10,ortholog_one2one,32.5688,33.4906,False,True,False,
Wban_06932,protein_coding,,,,,0.0,,True,True,False,
Wban_06933,protein_coding,,,,,0.0,,True,True,False,
Wban_06934,protein_coding,,,,,0.0,,True,True,False,
Wban_06935,protein_coding,MI domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F1J0],ENSG00000163510,CWC22,ortholog_one2one,44.5876,38.1057,False,False,False,
Wban_06936,protein_coding,,,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR001245_Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR008266_Tyrosine-protein kinase, active site, IPR020635_Tyrosine-protein kinase, catalytic domain"
Wban_06937,protein_coding,,,,,0.0,,True,True,False,
Wban_06938,protein_coding,J domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XKP7],ENSG00000007923,DNAJC11,ortholog_many2many,29.3805,29.6959,False,True,False,
Wban_06939,protein_coding,,,,,0.0,,True,True,True,"IPR004843_Calcineurin-like phosphoesterase domain, ApaH type, IPR006186_Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase"
Wban_06940,protein_coding,,,,,0.0,,True,True,False,
Wban_06941,protein_coding,,,,,0.0,,True,True,False,
Wban_06942,protein_coding,,,,,0.0,,True,True,False,
Wban_06943,protein_coding,Protein-tyrosine phosphatase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFG6],,,,0.0,,True,True,True,"IPR000242_Tyrosine-specific protein phosphatase, PTPase domain"
Wban_06944,protein_coding,UDENN domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7D9J7],ENSG00000147894,C9orf72,ortholog_one2one,12.3077,18.2952,False,True,False,
Wban_06945,protein_coding,,,,,0.0,,True,True,False,
Wban_06946,protein_coding,DUF255 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DT75],ENSG00000006282,SPATA20,ortholog_one2one,36.0976,36.9077,False,True,False,
Wban_06947,protein_coding,Guanylate cyclase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DPZ1],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR001245_Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR018297_Adenylyl cyclase class-4/guanylyl cyclase, conserved site"
Wban_06948,protein_coding,Vacuolar protein sorting-associated protein 35  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFM3],ENSG00000069329,VPS35,ortholog_one2one,55.9194,55.7789,False,False,False,
Wban_06949,protein_coding,,ENSG00000148154,UGCG,ortholog_one2one,42.5993,29.9492,False,False,True,IPR025993_Ceramide glucosyltransferase
Wban_06950,protein_coding,,,,,0.0,,True,True,False,
Wban_06951,protein_coding,Tetratricopeptide SHNi-TPR domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFU6],ENSG00000132780,NASP,ortholog_one2one,25.7669,15.9898,False,True,False,
Wban_06952,protein_coding,Domain of unknown function DB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EL62],,,,0.0,,True,True,False,
Wban_06953,protein_coding,,,,,0.0,,True,True,False,
Wban_06954,protein_coding,,ENSG00000162105,SHANK2,ortholog_one2many,26.4298,16.4954,False,True,False,
Wban_06955,protein_coding,,,,,0.0,,True,True,False,
Wban_06956,protein_coding,,,,,0.0,,True,True,False,
Wban_06957,protein_coding,Dab2 protein  [Source:UniProtKB/TrEMBL;Acc:J9FGZ4],ENSG00000153071,DAB2,ortholog_many2many,21.0037,14.6753,False,True,False,
Wban_06958,protein_coding,Spermidine synthase  [Source:UniProtKB/TrEMBL;Acc:J9EWL0],ENSG00000116649,SRM,ortholog_one2one,55.3398,56.6225,False,False,True,IPR001045_Spermidine/spermine synthases
Wban_06959,protein_coding,,,,,0.0,,True,True,False,
Wban_06960,protein_coding,Inhibitor of growth protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DDT3],ENSG00000168556,ING2,ortholog_many2many,13.5392,20.3571,False,True,False,
Wban_06961,protein_coding,,ENSG00000166136,NDUFB8,ortholog_one2one,25.9887,24.7312,False,True,False,
Wban_06962,protein_coding,,ENSG00000107105,ELAVL2,ortholog_one2one,47.343,54.5961,False,False,False,
Wban_06963,protein_coding,,ENSG00000117114,ADGRL2,ortholog_many2many,21.0953,14.1593,False,True,False,
Wban_06964,protein_coding,,,,,0.0,,True,True,False,
Wban_06965,protein_coding,Immunoglobulin domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9BIT9],,,,0.0,,True,True,False,
Wban_06966,protein_coding,Autophagocytosis associated protein  [Source:UniProtKB/TrEMBL;Acc:J9EXI9],,,,0.0,,True,True,True,IPR007135_Ubiquitin-like-conjugating enzyme Atg3/Atg10
Wban_06967,protein_coding,Transmembrane protein 47  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F0H5],ENSG00000147027,TMEM47,ortholog_one2many,22.9268,25.9669,False,True,False,
Wban_06968,protein_coding,Fucosyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DTS6],ENSG00000196371,FUT4,ortholog_many2many,22.5888,16.7925,False,True,True,IPR001503_Glycosyl transferase family 10
Wban_06969,protein_coding,,ENSG00000198746,GPATCH3,ortholog_one2one,37.3967,34.4762,False,True,False,
Wban_06970,protein_coding,,ENSG00000184445,KNTC1,ortholog_one2one,15.4024,15.0747,False,True,False,
Wban_06971,protein_coding,,ENSG00000197136,PCNX3,ortholog_one2many,30.0145,30.531,False,True,False,
Wban_06972,protein_coding,,ENSG00000157107,FCHO2,ortholog_one2many,24.1851,28.3951,False,True,False,
Wban_06973,protein_coding,Copper transport protein  [Source:UniProtKB/TrEMBL;Acc:J9FAI5],ENSG00000136868,SLC31A1,ortholog_many2many,18.6813,17.8947,False,True,False,
Wban_06974,protein_coding,HTH TFE/IIEalpha-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183Y4R3],ENSG00000153767,GTF2E1,ortholog_one2one,29.9492,26.8793,False,True,False,
Wban_06975,protein_coding,Transcription factor BTF3  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FCY4],ENSG00000145741,BTF3,ortholog_one2one,58.3333,50.9709,False,False,False,
Wban_06976,protein_coding,Trafficking protein particle complex subunit 13  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZW7],ENSG00000113597,TRAPPC13,ortholog_one2one,48.7562,47.0024,False,False,False,
Wban_06977,protein_coding,,,,,0.0,,True,True,False,
Wban_06978,protein_coding,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex  [Source:UniProtKB/TrEMBL;Acc:A0A3P7F8Y2],ENSG00000137992,DBT,ortholog_one2one,49.8856,45.2282,False,False,True,"IPR004167_Peripheral subunit-binding domain, IPR001078_2-oxoacid dehydrogenase acyltransferase, catalytic domain, IPR036625_E3-binding domain superfamily"
Wban_06979,protein_coding,,,,,0.0,,True,True,False,
Wban_06980,protein_coding,CMGC/GSK protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9F1P3],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site"
Wban_06981,protein_coding,,,,,0.0,,True,True,False,
Wban_06982,protein_coding,,,,,0.0,,True,True,False,
Wban_06983,protein_coding,,,,,0.0,,True,True,False,
Wban_06984,protein_coding,,,,,0.0,,True,True,False,
Wban_06985,protein_coding,CASPASE_P20 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EBW7],ENSG00000172175,MALT1,ortholog_one2one,24.6106,19.1748,False,True,True,"IPR001309_Peptidase C14, p20 domain, IPR011600_Peptidase C14, caspase domain, IPR015917_Peptidase C14A, caspase catalytic domain"
Wban_06986,protein_coding,One cut domain family member  [Source:UniProtKB/TrEMBL;Acc:A0A183XCR3],,,,0.0,,True,True,False,
Wban_06987,protein_coding,EF-hand domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FBF2],,,,0.0,,True,True,False,
Wban_06988,protein_coding,EF-hand domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DSZ9],ENSG00000152611,CAPSL,ortholog_one2one,53.5088,58.6538,False,False,False,
Wban_06989,protein_coding,Exportin-1/Importin-beta-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DC48],ENSG00000064419,TNPO3,ortholog_one2one,34.5511,35.8613,False,True,False,
Wban_06990,protein_coding,CDK-activating kinase assembly factor MAT1  [Source:UniProtKB/TrEMBL;Acc:J9DW20],ENSG00000020426,MNAT1,ortholog_one2one,33.6842,31.068,False,True,False,
Wban_06991,protein_coding,,,,,0.0,,True,True,False,
Wban_06992,protein_coding,,,,,0.0,,True,True,False,
Wban_06993,protein_coding,,ENSG00000196367,TRRAP,ortholog_one2one,28.4189,28.8665,False,True,False,
Wban_06994,protein_coding,Helix-loop-helix DNA-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EBQ6],ENSG00000114315,HES1,ortholog_one2many,19.3772,20.0,False,True,False,
Wban_06995,protein_coding,,,,,0.0,,True,True,False,
Wban_06996,protein_coding,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EBW1],ENSG00000078369,GNB1,ortholog_one2many,85.8824,85.8824,False,False,False,
Wban_06997,protein_coding,,,,,0.0,,True,True,False,
Wban_06998,protein_coding,Apple domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ESY5],,,,0.0,,True,True,False,
Wban_06999,protein_coding,,,,,0.0,,True,True,False,
Wban_07000,protein_coding,Trehalase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EJ21],ENSG00000118094,TREH,ortholog_one2many,34.7267,37.0497,False,True,True,"IPR001661_Glycoside hydrolase, family 37, IPR018232_Glycoside hydrolase, family 37, conserved site"
Wban_07001,protein_coding,Trehalase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ETG8],ENSG00000118094,TREH,ortholog_one2many,36.7742,39.1081,False,True,True,"IPR001661_Glycoside hydrolase, family 37, IPR018232_Glycoside hydrolase, family 37, conserved site"
Wban_07002,protein_coding,SH3 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GA46],ENSG00000180353,HCLS1,ortholog_many2many,27.031,37.6543,False,True,False,
Wban_07003,protein_coding,AB hydrolase-1 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XDE3],,,,0.0,,True,True,False,
Wban_07004,protein_coding,,,,,0.0,,True,True,False,
Wban_07005,protein_coding,,ENSG00000050327,ARHGEF5,ortholog_one2many,18.3824,14.0889,False,True,False,
Wban_07006,protein_coding,,,,,0.0,,True,True,False,
Wban_07007,protein_coding,,,,,0.0,,True,True,False,
Wban_07008,protein_coding,,,,,0.0,,True,True,False,
Wban_07009,protein_coding,,,,,0.0,,True,True,False,
Wban_07010,protein_coding,Nab N-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F205],,,,0.0,,True,True,False,
Wban_07011,protein_coding,NAB co-repressor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EDK5],ENSG00000138386,NAB1,ortholog_one2many,20.122,20.3285,False,True,False,
Wban_07012,protein_coding,,,,,0.0,,True,True,False,
Wban_07013,protein_coding,G-protein coupled receptors family 1 profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F610],,,,0.0,,True,True,False,
Wban_07014,protein_coding,,,,,0.0,,True,True,False,
Wban_07015,protein_coding,,,,,0.0,,True,True,False,
Wban_07016,protein_coding,Dymeclin  [Source:UniProtKB/TrEMBL;Acc:J9F5Y0],ENSG00000141627,DYM,ortholog_one2one,37.4269,35.3591,False,True,False,
Wban_07017,protein_coding,Peptidase family M13 containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EDD6],ENSG00000142606,MMEL1,ortholog_many2many,30.7692,29.2683,False,True,True,"IPR024079_Metallopeptidase, catalytic domain superfamily, IPR000718_Peptidase M13, IPR018497_Peptidase M13, C-terminal domain"
Wban_07018,protein_coding,,,,,0.0,,True,True,True,IPR002656_Acyltransferase 3 domain
Wban_07019,protein_coding,,,,,0.0,,True,True,False,
Wban_07020,protein_coding,L-lactate dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:J9F0C1],ENSG00000171989,LDHAL6B,ortholog_many2many,54.7904,48.0315,False,False,True,"IPR015955_Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal, IPR001557_L-lactate/malate dehydrogenase, IPR001236_Lactate/malate dehydrogenase, N-terminal, IPR022383_Lactate/malate dehydrogenase, C-terminal, IPR011304_L-lactate dehydrogenase, IPR018177_L-lactate dehydrogenase, active site"
Wban_07021,protein_coding,Mov34/MPN/PAD-1 family protein  [Source:UniProtKB/TrEMBL;Acc:J9BLC6],ENSG00000175390,EIF3F,ortholog_one2one,29.4915,24.3697,False,True,True,IPR000555_JAB1/MPN/MOV34 metalloenzyme domain
Wban_07022,protein_coding,DUF726 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GC03],ENSG00000162542,TMCO4,ortholog_one2one,36.2729,34.3849,False,True,False,
Wban_07023,protein_coding,Mitochondrial import inner membrane translocase subunit TIM14  [Source:UniProtKB/TrEMBL;Acc:J9FCB3],ENSG00000120675,DNAJC15,ortholog_one2many,43.75,32.6667,False,False,False,
Wban_07024,protein_coding,E3 ubiquitin-protein ligase RNF170  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EK52],ENSG00000120925,RNF170,ortholog_one2one,32.8302,33.7209,False,True,True,IPR038896_E3 ubiquitin-protein ligase RNF170
Wban_07025,protein_coding,,ENSG00000134533,RERG,ortholog_many2many,31.2195,32.1608,False,True,True,IPR001806_Small GTPase
Wban_07026,protein_coding,Nop domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EGK3],ENSG00000101361,NOP56,ortholog_one2one,49.4078,49.1582,False,False,False,
Wban_07027,protein_coding,PQ loop repeat family protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EL97],ENSG00000040487,SLC66A1,ortholog_one2many,26.5823,28.866,False,True,False,
Wban_07028,protein_coding,T-complex protein 1 subunit alpha  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EK40],ENSG00000120438,TCP1,ortholog_one2one,68.1159,67.6259,False,False,True,"IPR002194_Chaperonin TCP-1, conserved site, IPR012715_T-complex protein 1, alpha subunit"
Wban_07029,protein_coding,Heat shock protein 70  [Source:UniProtKB/TrEMBL;Acc:J9F9P2],ENSG00000126803,HSPA2,ortholog_one2many,82.7907,83.5681,False,False,True,IPR013126_Heat shock protein 70 family
Wban_07030,protein_coding,Heat shock 70 protein  [Source:UniProtKB/TrEMBL;Acc:J9FG14],ENSG00000126803,HSPA2,ortholog_one2many,81.9315,82.3161,False,False,True,IPR013126_Heat shock protein 70 family
Wban_07031,protein_coding,,ENSG00000196159,FAT4,ortholog_one2one,24.1296,22.1152,False,True,False,
Wban_07032,protein_coding,,,,,0.0,,True,True,False,
Wban_07033,protein_coding,Transthyretin-like family protein  [Source:UniProtKB/TrEMBL;Acc:J9F9L9],,,,0.0,,True,True,False,
Wban_07034,protein_coding,Histidine acid phosphatase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7D9Q3],,,,0.0,,True,True,False,
Wban_07035,protein_coding,DM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XBZ3],ENSG00000064218,DMRT3,ortholog_many2many,23.9748,16.1017,False,True,False,
