Gene stable ID	is_gpcr	is_gpcr_evidence
TTRE525	False	Encodes protein that lacks InterPro GPCR domains
TTRE5250	False	Encodes protein that lacks InterPro GPCR domains
TTRE5251	False	Encodes protein that lacks InterPro GPCR domains
TTRE5252	False	Encodes protein that lacks InterPro GPCR domains
TTRE5253	False	Encodes protein that lacks InterPro GPCR domains
TTRE5254	False	Encodes protein that lacks InterPro GPCR domains
TTRE5255	False	Encodes protein that lacks InterPro GPCR domains
TTRE5256	False	Encodes protein that lacks InterPro GPCR domains
TTRE5257	False	Encodes protein that lacks InterPro GPCR domains
TTRE5258	False	Encodes protein that lacks InterPro GPCR domains
TTRE5259	False	Encodes protein that lacks InterPro GPCR domains
TTRE526	False	Encodes protein that lacks InterPro GPCR domains
TTRE5260	False	Encodes protein that lacks InterPro GPCR domains
TTRE5261	False	Encodes protein that lacks InterPro GPCR domains
TTRE5262	False	Encodes protein that lacks InterPro GPCR domains
TTRE5263	False	Encodes protein that lacks InterPro GPCR domains
TTRE5264	False	Encodes protein that lacks InterPro GPCR domains
TTRE5265	False	Encodes protein that lacks InterPro GPCR domains
TTRE5266	False	Encodes protein that lacks InterPro GPCR domains
TTRE5267	False	Encodes protein that lacks InterPro GPCR domains
TTRE5268	False	Encodes protein that lacks InterPro GPCR domains
TTRE5269	False	Encodes protein that lacks InterPro GPCR domains
TTRE527	False	Encodes protein that lacks InterPro GPCR domains
TTRE5270	False	Encodes protein that lacks InterPro GPCR domains
TTRE5271	False	Encodes protein that lacks InterPro GPCR domains
TTRE5272	False	Encodes protein that lacks InterPro GPCR domains
TTRE5273	False	Encodes protein that lacks InterPro GPCR domains
TTRE5274	False	Encodes protein that lacks InterPro GPCR domains
TTRE5275	False	Encodes protein that lacks InterPro GPCR domains
TTRE5276	False	Encodes protein that lacks InterPro GPCR domains
TTRE5277	False	Encodes protein that lacks InterPro GPCR domains
TTRE5278	False	Encodes protein that lacks InterPro GPCR domains
TTRE5279	False	Encodes protein that lacks InterPro GPCR domains
TTRE528	False	Encodes protein that lacks InterPro GPCR domains
TTRE5280	False	Encodes protein that lacks InterPro GPCR domains
TTRE5281	False	Encodes protein that lacks InterPro GPCR domains
TTRE5282	False	Encodes protein that lacks InterPro GPCR domains
TTRE5283	False	Encodes protein that lacks InterPro GPCR domains
TTRE5284	False	Encodes protein that lacks InterPro GPCR domains
TTRE5285	False	Encodes protein that lacks InterPro GPCR domains
TTRE5286	False	Encodes protein that lacks InterPro GPCR domains
TTRE5287	False	Encodes protein that lacks InterPro GPCR domains
TTRE5288	False	Encodes protein that lacks InterPro GPCR domains
TTRE5289	False	Encodes protein that lacks InterPro GPCR domains
TTRE529	False	Encodes protein that lacks InterPro GPCR domains
TTRE5290	False	Encodes protein that lacks InterPro GPCR domains
TTRE5291	False	Encodes protein that lacks InterPro GPCR domains
TTRE5292	False	Encodes protein that lacks InterPro GPCR domains
TTRE5293	False	Encodes protein that lacks InterPro GPCR domains
TTRE5294	False	Encodes protein that lacks InterPro GPCR domains
TTRE5295	False	Encodes protein that lacks InterPro GPCR domains
TTRE5296	False	Encodes protein that lacks InterPro GPCR domains
TTRE5297	False	Encodes protein that lacks InterPro GPCR domains
TTRE5298	False	Encodes protein that lacks InterPro GPCR domains
TTRE5299	False	Encodes protein that lacks InterPro GPCR domains
TTRE53	False	Encodes protein that lacks InterPro GPCR domains
TTRE530	False	Encodes protein that lacks InterPro GPCR domains
TTRE5300	False	Encodes protein that lacks InterPro GPCR domains
TTRE5301	False	Encodes protein that lacks InterPro GPCR domains
TTRE5302	False	Encodes protein that lacks InterPro GPCR domains
TTRE5303	False	Encodes protein that lacks InterPro GPCR domains
TTRE5304	False	Encodes protein that lacks InterPro GPCR domains
TTRE5305	False	Encodes protein that lacks InterPro GPCR domains
TTRE5306	False	Encodes protein that lacks InterPro GPCR domains
TTRE5307	False	Encodes protein that lacks InterPro GPCR domains
TTRE5308	False	Encodes protein that lacks InterPro GPCR domains
TTRE5309	False	Encodes protein that lacks InterPro GPCR domains
TTRE531	False	Encodes protein that lacks InterPro GPCR domains
TTRE5310	False	Encodes protein that lacks InterPro GPCR domains
TTRE5311	False	Encodes protein that lacks InterPro GPCR domains
TTRE5312	False	Encodes protein that lacks InterPro GPCR domains
TTRE5313	False	Encodes protein that lacks InterPro GPCR domains
TTRE5314	False	Encodes protein that lacks InterPro GPCR domains
TTRE5315	False	Encodes protein that lacks InterPro GPCR domains
TTRE5316	False	Encodes protein that lacks InterPro GPCR domains
TTRE5317	False	Encodes protein that lacks InterPro GPCR domains
TTRE5318	False	Encodes protein that lacks InterPro GPCR domains
TTRE5319	False	Encodes protein that lacks InterPro GPCR domains
TTRE532	False	Encodes protein that lacks InterPro GPCR domains
TTRE5320	False	Encodes protein that lacks InterPro GPCR domains
TTRE5321	False	Encodes protein that lacks InterPro GPCR domains
TTRE5322	False	Encodes protein that lacks InterPro GPCR domains
TTRE5323	False	Encodes protein that lacks InterPro GPCR domains
TTRE5324	False	Encodes protein that lacks InterPro GPCR domains
TTRE5325	False	Encodes protein that lacks InterPro GPCR domains
TTRE5326	False	Encodes protein that lacks InterPro GPCR domains
TTRE5327	False	Encodes protein that lacks InterPro GPCR domains
TTRE5328	False	Encodes protein that lacks InterPro GPCR domains
TTRE5329	False	Encodes protein that lacks InterPro GPCR domains
TTRE533	False	Encodes protein that lacks InterPro GPCR domains
TTRE5330	False	Encodes protein that lacks InterPro GPCR domains
TTRE5331	False	Encodes protein that lacks InterPro GPCR domains
TTRE5332	False	Encodes protein that lacks InterPro GPCR domains
TTRE5333	False	Encodes protein that lacks InterPro GPCR domains
TTRE5334	False	Encodes protein that lacks InterPro GPCR domains
TTRE5335	False	Encodes protein that lacks InterPro GPCR domains
TTRE5336	False	Encodes protein that lacks InterPro GPCR domains
TTRE5337	False	Encodes protein that lacks InterPro GPCR domains
TTRE5338	False	Encodes protein that lacks InterPro GPCR domains
TTRE5339	False	Encodes protein that lacks InterPro GPCR domains
TTRE534	False	Encodes protein that lacks InterPro GPCR domains
TTRE5340	False	Encodes protein that lacks InterPro GPCR domains
TTRE5341	False	Encodes protein that lacks InterPro GPCR domains
TTRE5342	False	Encodes protein that lacks InterPro GPCR domains
TTRE5344	False	Encodes protein that lacks InterPro GPCR domains
TTRE5345	False	Encodes protein that lacks InterPro GPCR domains
TTRE5346	False	Encodes protein that lacks InterPro GPCR domains
TTRE5347	False	Encodes protein that lacks InterPro GPCR domains
TTRE5348	False	Encodes protein that lacks InterPro GPCR domains
TTRE5349	False	Encodes protein that lacks InterPro GPCR domains
TTRE535	False	Encodes protein that lacks InterPro GPCR domains
TTRE5350	False	Encodes protein that lacks InterPro GPCR domains
TTRE5351	False	Encodes protein that lacks InterPro GPCR domains
TTRE5352	False	Encodes protein that lacks InterPro GPCR domains
TTRE5353	False	Encodes protein that lacks InterPro GPCR domains
TTRE5354	False	Encodes protein that lacks InterPro GPCR domains
TTRE5355	False	Encodes protein that lacks InterPro GPCR domains
TTRE5356	False	Encodes protein that lacks InterPro GPCR domains
TTRE5357	False	Encodes protein that lacks InterPro GPCR domains
TTRE5358	False	Encodes protein that lacks InterPro GPCR domains
TTRE5359	False	Encodes protein that lacks InterPro GPCR domains
TTRE536	False	Encodes protein that lacks InterPro GPCR domains
TTRE5360	False	Encodes protein that lacks InterPro GPCR domains
TTRE5361	False	Encodes protein that lacks InterPro GPCR domains
TTRE5362	False	Encodes protein that lacks InterPro GPCR domains
TTRE5363	False	Encodes protein that lacks InterPro GPCR domains
TTRE5364	False	Encodes protein that lacks InterPro GPCR domains
TTRE5365	False	Encodes protein that lacks InterPro GPCR domains
TTRE5366	False	Encodes protein that lacks InterPro GPCR domains
TTRE5367	False	Encodes protein that lacks InterPro GPCR domains
TTRE5368	False	Encodes protein that lacks InterPro GPCR domains
TTRE5369	False	Encodes protein that lacks InterPro GPCR domains
TTRE537	False	Encodes protein that lacks InterPro GPCR domains
TTRE5370	False	Encodes protein that lacks InterPro GPCR domains
TTRE5371	False	Encodes protein that lacks InterPro GPCR domains
TTRE5372	False	Encodes protein that lacks InterPro GPCR domains
TTRE5373	False	Encodes protein that lacks InterPro GPCR domains
TTRE5374	False	Encodes protein that lacks InterPro GPCR domains
TTRE5375	False	Encodes protein that lacks InterPro GPCR domains
TTRE5376	False	Encodes protein that lacks InterPro GPCR domains
TTRE5377	False	Encodes protein that lacks InterPro GPCR domains
TTRE5378	False	Encodes protein that lacks InterPro GPCR domains
TTRE5379	False	Encodes protein that lacks InterPro GPCR domains
TTRE538	False	Encodes protein that lacks InterPro GPCR domains
TTRE5380	False	Encodes protein that lacks InterPro GPCR domains
TTRE5381	False	Encodes protein that lacks InterPro GPCR domains
TTRE5382	False	Encodes protein that lacks InterPro GPCR domains
TTRE5383	True	Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM
TTRE5384	False	Encodes protein that lacks InterPro GPCR domains
TTRE5385	False	Encodes protein that lacks InterPro GPCR domains
TTRE5386	False	Encodes protein that lacks InterPro GPCR domains
TTRE5387	False	Encodes protein that lacks InterPro GPCR domains
TTRE5388	False	Encodes protein that lacks InterPro GPCR domains
TTRE5389	False	Encodes protein that lacks InterPro GPCR domains
TTRE539	False	Encodes protein that lacks InterPro GPCR domains
TTRE5390	False	Encodes protein that lacks InterPro GPCR domains
TTRE5391	False	Encodes protein that lacks InterPro GPCR domains
TTRE5392	False	Encodes protein that lacks InterPro GPCR domains
TTRE5393	False	Encodes protein that lacks InterPro GPCR domains
TTRE5394	False	Encodes protein that lacks InterPro GPCR domains
TTRE5395	False	Encodes protein that lacks InterPro GPCR domains
TTRE5396	False	Encodes protein that lacks InterPro GPCR domains
TTRE5397	False	Encodes protein that lacks InterPro GPCR domains
TTRE5398	False	Encodes protein that lacks InterPro GPCR domains
TTRE5399	False	Encodes protein that lacks InterPro GPCR domains
TTRE54	False	Encodes protein that lacks InterPro GPCR domains
TTRE540	False	Encodes protein that lacks InterPro GPCR domains
TTRE5400	False	Encodes protein that lacks InterPro GPCR domains
TTRE5401	False	Encodes protein that lacks InterPro GPCR domains
TTRE5402	False	Encodes protein that lacks InterPro GPCR domains
TTRE5403	False	Encodes protein that lacks InterPro GPCR domains
TTRE5404	False	Encodes protein that lacks InterPro GPCR domains
TTRE5405	False	Encodes protein that lacks InterPro GPCR domains
TTRE5406	False	Encodes protein that lacks InterPro GPCR domains
TTRE5407	False	Encodes protein that lacks InterPro GPCR domains
TTRE5408	False	Encodes protein that lacks InterPro GPCR domains
TTRE5409	False	Encodes protein that lacks InterPro GPCR domains
TTRE541	False	Encodes protein that lacks InterPro GPCR domains
TTRE5410	False	Encodes protein that lacks InterPro GPCR domains
TTRE5411	False	Encodes protein that lacks InterPro GPCR domains
TTRE5412	False	Encodes protein that lacks InterPro GPCR domains
TTRE5413	False	Encodes protein that lacks InterPro GPCR domains
TTRE5414	False	Encodes protein that lacks InterPro GPCR domains
TTRE5415	False	Encodes protein that lacks InterPro GPCR domains
TTRE5416	False	Encodes protein that lacks InterPro GPCR domains
TTRE5417	False	Encodes protein that lacks InterPro GPCR domains
TTRE5418	False	Encodes protein that lacks InterPro GPCR domains
TTRE5419	False	Encodes protein that lacks InterPro GPCR domains
TTRE542	False	Encodes protein that lacks InterPro GPCR domains
TTRE5420	False	Encodes protein that lacks InterPro GPCR domains
TTRE5421	False	Encodes protein that lacks InterPro GPCR domains
TTRE5422	False	Encodes protein that lacks InterPro GPCR domains
TTRE5423	False	Encodes protein that lacks InterPro GPCR domains
TTRE5424	False	Encodes protein that lacks InterPro GPCR domains
TTRE5425	False	Encodes protein that lacks InterPro GPCR domains
TTRE5426	False	Encodes protein that lacks InterPro GPCR domains
TTRE5427	False	Encodes protein that lacks InterPro GPCR domains
TTRE5428	False	Encodes protein that lacks InterPro GPCR domains
TTRE5429	False	Encodes protein that lacks InterPro GPCR domains
TTRE543	False	Encodes protein that lacks InterPro GPCR domains
TTRE5430	False	Encodes protein that lacks InterPro GPCR domains
TTRE5431	False	Encodes protein that lacks InterPro GPCR domains
TTRE5432	False	Encodes protein that lacks InterPro GPCR domains
TTRE5433	False	Encodes protein that lacks InterPro GPCR domains
TTRE5434	False	Encodes protein that lacks InterPro GPCR domains
TTRE5435	False	Encodes protein that lacks InterPro GPCR domains
TTRE5436	False	Encodes protein that lacks InterPro GPCR domains
TTRE5437	False	Encodes protein that lacks InterPro GPCR domains
TTRE5438	False	Encodes protein that lacks InterPro GPCR domains
TTRE5439	False	Encodes protein that lacks InterPro GPCR domains
TTRE544	False	Encodes protein that lacks InterPro GPCR domains
TTRE5440	False	Encodes protein that lacks InterPro GPCR domains
TTRE5441	False	Encodes protein that lacks InterPro GPCR domains
TTRE5442	False	Encodes protein that lacks InterPro GPCR domains
TTRE5443	False	Encodes protein that lacks InterPro GPCR domains
TTRE5444	False	Encodes protein that lacks InterPro GPCR domains
TTRE5445	False	Encodes protein that lacks InterPro GPCR domains
TTRE5446	False	Encodes protein that lacks InterPro GPCR domains
TTRE5447	False	Encodes protein that lacks InterPro GPCR domains
TTRE5448	False	Encodes protein that lacks InterPro GPCR domains
TTRE5449	False	Encodes protein that lacks InterPro GPCR domains
TTRE545	False	Encodes protein that lacks InterPro GPCR domains
TTRE5450	True	Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM; IPR019427 - 7TM GPCR, serpentine receptor class w (Srw)
TTRE5451	False	Encodes protein that lacks InterPro GPCR domains
TTRE5452	False	Encodes protein that lacks InterPro GPCR domains
TTRE5453	False	Encodes protein that lacks InterPro GPCR domains
TTRE5454	False	Encodes protein that lacks InterPro GPCR domains
TTRE5455	False	Encodes protein that lacks InterPro GPCR domains
TTRE5456	False	Encodes protein that lacks InterPro GPCR domains
TTRE5457	False	Encodes protein that lacks InterPro GPCR domains
TTRE5458	False	Encodes protein that lacks InterPro GPCR domains
TTRE5459	False	Encodes protein that lacks InterPro GPCR domains
TTRE546	False	Encodes protein that lacks InterPro GPCR domains
TTRE5460	False	Encodes protein that lacks InterPro GPCR domains
TTRE5461	False	Encodes protein that lacks InterPro GPCR domains
TTRE5462	False	Encodes protein that lacks InterPro GPCR domains
TTRE5463	False	Encodes protein that lacks InterPro GPCR domains
